Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.3355697142879313, 0.3355697142879313, 0.32886057142413666]"
3,"[0.33557046954521175, 0.33557046954521175, 0.3288590609095771]"
4,"[0.33557046979857297, 0.33557046979857297, 0.32885906040285484]"
5,"[0.33557046979865746, 0.33557046979865746, 0.32885906040268437]"
6,"[0.33557046979865746, 0.33557046979865746, 0.3288590604026843]"
7,"[0.33557046979865746, 0.33557046979865746, 0.3288590604026843]"
8,"[0.327868856269667, 0.672131143730323, 1.0172854068334992e-14]"
9,"[0.31034484471286605, 0.6896551552871337, 2.891696910312745e-43]"
10,"[0.31034482758622295, 0.6896551724137779, 1.0144246061787416e-59]"
11,"[0.26923077181108773, 0.7307692281889111, 3.96929885186345e-76]"
12,"[0.2549019607843138, 0.7450980392156865, 1.3193295475389846e-98]"
13,"[0.24000000000000016, 0.7600000000000003, 1.6561215755688185e-131]"
14,"[0.2399999999999999, 0.7600000000000003, 8.658680073453157e-182]"
15,"[0.2244897976994322, 0.7755102023005672, 1.9624826177809088e-249]"
16,"[0.2244897959183673, 0.7755102040816332, 0.0]"
17,"[0.2244897959183673, 0.7755102040816332, 0.0]"
18,"[0.19148936557386753, 0.8085106344261327, 0.0]"
19,"[0.1914893617021275, 0.8085106382978723, 0.0]"
20,"[0.1914893617021279, 0.8085106382978734, 0.0]"
21,"[0.15555555977909785, 0.8444444402209025, 0.0]"
22,"[0.13636363636363663, 0.863636363636363, 0.0]"
23,"[0.9999999999995193, 4.810769075416973e-13, 0.0]"
24,"[0.9999999999999988, 0.0, 2.390821165457102e-98]"
25,"[0.9999999999999988, 0.0, 1.5830081443335603e-162]"
26,"[0.9999999999999988, 0.0, 3.956868713835904e-237]"
27,"[0.9999999999999988, 0.0, 0.0]"
28,"[0.9999999999999988, 0.0, 0.0]"
29,"[0.9999999999999988, 0.0, 0.0]"
30,"[0.9999999999999988, 0.0, 0.0]"
31,"[0.9999999999999988, 0.0, 0.0]"
32,"[0.9999999999999988, 0.0, 0.0]"
33,"[0.9999999999999988, 0.0, 0.0]"
34,"[0.9999999999999988, 0.0, 0.0]"
35,"[0.9999999999999988, 0.0, 0.0]"
36,"[0.9999999999999988, 0.0, 0.0]"
37,"[0.9999999999999988, 0.0, 0.0]"
38,"[0.9999999999999988, 0.0, 0.0]"
39,"[0.9999999999999988, 0.0, 0.0]"
40,"[0.9999999999999986, 0.0, 0.0]"
41,"[1.0000000000000024, 0.0, 0.0]"
42,"[1.0000000000000038, 0.0, 0.0]"
43,"[1.0000000000000018, 0.0, 0.0]"
44,"[1.0000000000000016, 0.0, 0.0]"
45,"[1.0000000000000016, 0.0, 0.0]"
46,"[1.0000000000000016, 0.0, 0.0]"
47,"[1.0000000000000016, 0.0, 0.0]"
48,"[1.0000000000000016, 0.0, 0.0]"
49,"[1.0000000000000016, 0.0, 0.0]"
50,"[1.0000000000000018, 0.0, 0.0]"
51,"[0.9999999999999988, 0.0, 0.0]"
52,"[0.9999999999999987, 0.0, 0.0]"
53,"[0.999999999999997, 0.0, 0.0]"
54,"[0.9999999999999972, 0.0, 0.0]"
55,"[1.0, 0.0, 0.0]"
