Timestep,Probs
1,"[0.19678714859437735, 0.2329317269076303, 0.18875502008032113, 0.2289156626506022, 0.15261044176706817]"
2,"[0.12844121553557605, 0.22477038889639692, 0.23394478787722464, 0.24082567055080684, 0.1720179371399959]"
3,"[0.11946513196486193, 0.2359292308941979, 0.24300268830253832, 0.24742194406062062, 0.1541810047777815]"
4,"[0.077295697833686, 0.27053020500526614, 0.22705454039341402, 0.2673101851697721, 0.15780937159786176]"
5,"[0.10855204242095917, 0.3732368296504824, 0.33017859713708764, 0.12682112261482614, 0.06121140817664584]"
6,"[0.06393386353693546, 0.6826092351361681, 0.1552766937587446, 0.07762499460471713, 0.020555212963435068]"
7,"[0.021504081721207574, 0.8808785446306165, 0.046046974563322844, 0.0386825760861048, 0.01288782299875301]"
8,"[0.048269716228599054, 0.7505409247879669, 0.11873996197722136, 0.0744056829730441, 0.008043714033171325]"
9,"[0.07661273520554379, 0.6376438715758498, 0.19497108972904414, 0.08146677844022748, 0.009305525049335617]"
10,"[0.25097598107881797, 0.44453575366829085, 0.25098789612345124, 0.053500313887312786, 5.5242127131456744e-8]"
11,"[0.42565799608877, 0.15695489631739828, 0.3853239127872895, 0.03206319480654077, 0.0]"
12,"[0.20255362208055758, 0.10428993533856212, 0.6747503122033696, 0.0184061303775106, 0.0]"
13,"[0.07197835973170731, 0.020057338321683677, 0.9026401071223209, 0.005324194824289808, 0.0]"
