Timestep,Probs
1,"[0.3356890459363962, 0.33215547703180254, 0.33215547703180254]"
2,"[0.3445200036867144, 0.3292387790590623, 0.32624121725422356]"
3,"[0.3359016737982479, 0.3264881060162283, 0.33761022018552367]"
4,"[0.4529351085172235, 0.02944497634924242, 0.5176199151335339]"
5,"[0.4574590162900074, 0.0020757496382069834, 0.5404652340717866]"
6,"[0.5323104586158455, 0.0003946845512305781, 0.46729485683292377]"
7,"[0.9071003469780818, 0.008005533834618557, 0.08489411918729876]"
8,"[0.9643403299261274, 0.0009046557344778087, 0.03475501433939457]"
9,"[0.9883190519502955, 0.0026394922272360076, 0.009041455822466815]"
10,"[0.9908897050406986, 9.91909817383617e-5, 0.0090111039775644]"
