Timestep,Probs
1,"[0.1772486772486772, 0.17460317460317457, 0.19576719576719573, 0.24338624338624334, 0.20899470899470896]"
2,"[0.023362628688000972, 0.12682539889204003, 0.037964445094651134, 0.5077173779821902, 0.304130149343118]"
3,"[0.011891451564951545, 0.18656051383267355, 0.01654941849212859, 0.25050177782268684, 0.5344968382875588]"
4,"[0.0016005834066435464, 0.48258153133213355, 0.0028131598854534037, 0.11004997684295077, 0.4029547485328181]"
5,"[0.00018328962205155867, 0.7795341649867932, 0.0012123389032880924, 0.03705904005923423, 0.18201116642863344]"
6,"[0.006525779730052457, 0.8744597100764562, 0.003267534865682437, 0.002232505046085215, 0.11351447028172741]"
7,"[0.00011745221415289975, 0.5917587452078275, 4.660982411424562e-7, 0.004508688285200601, 0.4036146481945774]"
8,"[0.00033844371189732826, 0.4689396855407305, 0.00017223324547012127, 0.012632042112211965, 0.5179175953896882]"
9,"[1.3532411577944523e-5, 0.4769329126305839, 0.00025677590540357795, 0.009477498246481888, 0.5133192808059512]"
10,"[2.1925357085595897e-12, 0.5028736333922293, 0.00042050784193780905, 0.015420581280652063, 0.4812852774829886]"
11,"[1.2776743080065198e-16, 0.46646542602221075, 0.0007075956167490605, 0.025948471428196306, 0.5068785069328455]"
12,"[1.2057315821739595e-11, 0.15398198752685238, 4.3052423853060526e-8, 0.16464809804554192, 0.6813698713631253]"
13,"[6.190814153344176e-10, 0.08429014106130897, 4.7641196898911504e-8, 0.06511089715343345, 0.8505989135249783]"
14,"[1.4670272890078456e-10, 0.11467428913148295, 1.337355612543876e-5, 0.008506751742299517, 0.8768055854233918]"
15,"[6.000893627675479e-14, 0.09690045019282122, 1.8774698103638212e-10, 0.030449251760972715, 0.8726502978584021]"
16,"[4.21912001544263e-14, 0.060161055306193735, 7.89937949506415e-20, 0.2628078044574561, 0.6770311402363061]"
17,"[1.4854793732467577e-6, 0.015218029711729072, 6.527704659049298e-5, 0.09167350894623436, 0.8930416988160749]"
18,"[1.2082473985903999e-6, 1.4013084645613838e-7, 0.010725850350932755, 0.04081699567763982, 0.9484558055931803]"
19,"[3.3382444156745817e-9, 4.096497190687352e-12, 0.0032460038473516367, 0.023318633348367507, 0.9734353594619423]"
