Timestep,Probs
1,"[0.18000000000000013, 0.20200000000000015, 0.18400000000000014, 0.21200000000000016, 0.22200000000000017]"
2,"[0.21290322254305133, 0.26774192940427727, 0.038709683965493145, 0.2709677408476833, 0.20967742323949295]"
3,"[0.11304863176874666, 0.1506156376917684, 0.062372968927428885, 0.4865304323704096, 0.18743232924164593]"
4,"[0.11414557460993545, 0.16304593394341294, 0.032607698613506535, 0.5271581649769789, 0.16304262785616594]"
5,"[0.3952417527216055, 0.5181292058192647, 0.00022433070625397527, 0.08528305714390008, 0.0011216536089755768]"
6,"[0.3749836224179264, 0.4374809488983134, 7.376147278091539e-14, 0.18749256252106677, 4.286616262165261e-5]"
7,"[0.4864157710491453, 0.5135101777000274, 6.767647432883526e-25, 7.405122760513991e-5, 2.3223325235050194e-11]"
8,"[0.4999998115528928, 0.49999981177986214, 2.699883848243171e-14, 3.735792309547402e-7, 3.087989365833577e-9]"
9,"[0.5382176669521709, 0.4617823329865366, 4.9000869056746776e-27, 6.12897297546893e-11, 7.84671717344044e-17]"
10,"[0.5382585483749677, 0.4617414516250268, 3.2528327168071275e-40, 9.342232150471816e-15, 2.8636435452107154e-27]"
11,"[0.5382585751648874, 0.46174142483511393, 3.778385012345748e-48, 1.953228761350669e-21, 9.254111468524223e-38]"
12,"[0.9999983940183806, 1.6059816185081134e-6, 2.731672243246143e-60, 1.284846786008682e-32, 1.6850197954168156e-45]"
13,"[0.9999999997581553, 2.418443302014991e-10, 8.704596138489537e-71, 5.6163854806464964e-46, 1.3082983173505852e-53]"
