Timestep,Probs
1,"[0.19800000000000015, 0.18200000000000013, 0.20200000000000015, 0.21600000000000016, 0.20200000000000015]"
2,"[0.24124504051522397, 0.2295717691566168, 0.062256820021216276, 0.2762646572670081, 0.19066171303993484]"
3,"[0.2500595456118949, 0.3024776979104708, 0.09205451375552293, 0.2762576133337775, 0.07915062938833264]"
4,"[0.2385845456287724, 0.3096387192671153, 0.06345081959285126, 0.30710533323508826, 0.0812205822761745]"
5,"[0.10653910582223093, 0.09562047537418145, 0.08373188580030025, 0.5467688755650087, 0.1673396574382793]"
6,"[2.1692379289719795e-7, 0.010989335678229583, 0.02197831196383672, 0.7032962046073028, 0.26373593082683777]"
7,"[9.914913662670458e-9, 1.9050415342897364e-6, 0.012484878521617395, 0.7480922842148254, 0.2394209223071108]"
8,"[1.1727790706338328e-14, 7.695888459672277e-11, 8.753770182934808e-8, 0.7119204748455018, 0.2880794375398252]"
9,"[2.5530290442207595e-21, 1.2209159582597066e-14, 9.957316112662997e-13, 0.7034521142920003, 0.2965478857069951]"
10,"[1.6499043177391892e-34, 4.5469332524101707e-23, 2.1747676096197007e-16, 0.9999999104293914, 8.957060944908318e-8]"
11,"[1.7360376870648537e-45, 1.1930232418024445e-31, 5.1285430083065044e-24, 0.9999999999969764, 3.0232041163484354e-12]"
