Timestep,Probs
1,"[0.22666666666666638, 0.1799999999999998, 0.2033333333333331, 0.20666666666666642, 0.18333333333333313]"
2,"[0.24434389028592035, 0.21719456790501077, 0.16742081770493072, 0.20361991039360594, 0.16742081371053366]"
3,"[0.4937265634274799, 0.4388279331344751, 0.03339089904489147, 0.0006637053482649311, 0.03339089904488913]"
4,"[0.5301201011704954, 0.4337345819981034, 0.02409695307100364, 6.830566433786656e-8, 0.012048295454734022]"
5,"[0.5657290787077295, 0.4342167795126567, 3.6094531588430945e-5, 9.840633296830374e-14, 1.80472479268168e-5]"
6,"[0.5657894176509292, 0.4342105328312691, 4.951779572794919e-8, 3.1599452263869027e-24, 5.176645825032583e-15]"
7,"[0.052678327398223035, 0.9473216723446464, 2.571298746476881e-10, 4.7289314254859566e-34, 4.552123800251766e-22]"
8,"[0.0522582092378691, 0.9477417907203739, 1.322944204781898e-14, 2.140233762963446e-11, 2.0345595170387396e-11]"
9,"[0.05223882593436976, 0.9477611740656264, 6.416784318023012e-28, 1.2276512189116473e-21, 6.176620122960403e-22]"
10,"[0.05223880597018681, 0.9477611940298116, 2.5244386944720772e-40, 3.520869384466552e-31, 1.9681294445061277e-32]"
11,"[0.9757170172084118, 0.024282982791586697, 1.3689866257191466e-49, 2.5871876486369957e-42, 1.0479707128098722e-40]"
12,"[0.999999992600015, 7.387816110271312e-9, 1.2528491416780053e-14, 2.0594780411145104e-16, 1.216116634583033e-11]"
13,"[0.9999999999906682, 9.332152654363187e-12, 4.4773672058570514e-26, 9.098798724857478e-30, 2.4675427365902845e-20]"
