Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.19689653272406415, 0.2385892479214896, 0.19106647928468012, 0.19548343369259383, 0.17796430637717217]"
3,"[0.34127406591909293, 0.3955977927009593, 0.10827755262918734, 0.07918788115728298, 0.0756627075934775]"
4,"[0.27388446529864324, 0.33452032366693896, 0.19211112212070006, 0.08691899055803524, 0.1125650983556826]"
5,"[0.34764821681459984, 0.33848359077946255, 0.1423942068982156, 0.08492864495479413, 0.08654534055292784]"
6,"[0.4685611026845592, 0.29672733459733064, 0.09391482407295566, 0.07594585148513099, 0.06485088716002343]"
7,"[0.4374035956865286, 0.32002647341932816, 0.11051792027823516, 0.06400397040118018, 0.06804804021472792]"
8,"[0.32393107185482173, 0.42661069200870155, 0.13578010445372476, 0.07423748904597592, 0.039440642636776074]"
9,"[0.30422338331114357, 0.44594136247632066, 0.13938956860570384, 0.07415227078914974, 0.03629341481768211]"
10,"[0.3020224973450508, 0.45227303947815106, 0.13758024986671846, 0.07390481408884136, 0.0342193992212383]"
11,"[0.407575451992252, 0.34758048864039714, 0.11273687548372877, 0.07166864112218237, 0.06043854276143982]"
12,"[0.47823465141009297, 0.2922739643938051, 0.08917646917680062, 0.08282216824851854, 0.057492746770782824]"
13,"[0.3715875141928619, 0.31947992984349427, 0.14482430945404354, 0.09632980952080882, 0.06777843698879153]"
14,"[0.2716406731808036, 0.3143941319802243, 0.22248164120324032, 0.10456521717062027, 0.08691833646511135]"
15,"[0.26994561994197097, 0.36732969010993216, 0.1652013247589932, 0.1087843048163, 0.0887390603728036]"
16,"[0.38936660355307573, 0.39240758879730653, 0.07911286571840853, 0.07900389571433293, 0.06010904621687627]"
17,"[0.4646627365397174, 0.48749334464371236, 0.01815612440860801, 0.016443966488325676, 0.013243827919636464]"
18,"[0.47484336589088355, 0.5182700660450548, 0.0022275285633841474, 0.002628707638733037, 0.002030331861944478]"
19,"[0.47742603748291673, 0.5216940991114959, 0.0003411192040464635, 0.0003060580813002667, 0.00023268612024069675]"
20,"[0.12183492851817036, 0.877531392154961, 0.0003189947609568583, 0.00021119890812984656, 0.00010348565778184028]"
21,"[0.023729686857115104, 0.9761521981981534, 6.176282902865155e-5, 3.8721808893631056e-5, 1.7630306809366194e-5]"
