Timestep,Probs
1,"[0.2094861660079053, 0.2055335968379448, 0.19367588932806337, 0.20158102766798433, 0.1897233201581029]"
2,"[0.17647164790226985, 0.29019639122990487, 0.10588257383874203, 0.22745019067060607, 0.19999919635847727]"
3,"[0.23367779499215696, 0.19958319552534481, 0.09635594432915937, 0.22213194896791477, 0.2482511161854228]"
4,"[0.3109979929039731, 0.279552405418785, 0.06298847609250281, 0.1732446146559271, 0.17321651092881216]"
5,"[0.3655069614477009, 0.3771687473880633, 0.03548215856083396, 0.09353000946415117, 0.12831212313924983]"
6,"[0.2253875886329017, 0.30476511007104246, 0.14602203422854027, 0.06352583678798139, 0.26029943027953384]"
7,"[0.14492312415876232, 0.2065308671380908, 0.32059342297779203, 0.08014007962257214, 0.2478125061027814]"
8,"[0.10854616346646477, 0.08777375929220474, 0.2540435967205707, 0.14087296175166442, 0.408763518769095]"
9,"[0.026386729728725154, 0.03048918504529711, 0.1291164896500134, 0.19352375608605982, 0.6204838394899043]"
10,"[0.014737575122635262, 0.0157895620125567, 0.12315775227275398, 0.2147365873913271, 0.6315785232007299]"
11,"[0.007113151031892571, 0.0006643242098253555, 0.0375577641657912, 0.25870287887194293, 0.6959618817205466]"
12,"[3.695008171028023e-8, 3.293436201538282e-14, 0.03255718103177653, 0.5209135647928468, 0.4465292172252627]"
13,"[1.0819706382311196e-14, 3.788841862401375e-27, 0.015343851884892935, 0.8325055018638091, 0.15215064625128763]"
