Timestep,Probs
1,"[0.1756373937677052, 0.1841359773371103, 0.2351274787535408, 0.20396600566572215, 0.20113314447592046]"
2,"[0.1928535280673868, 0.16789023812150017, 0.24865381148381382, 0.18649058311496242, 0.20411183921233697]"
3,"[0.2825447295399783, 0.14191624838731737, 0.1332736519253403, 0.3250567438955112, 0.11720862625185233]"
4,"[0.2914647834711468, 0.16323783281473472, 0.04420118625923094, 0.42669213825014024, 0.07440405920474656]"
5,"[0.08077269723314585, 0.031582874226814675, 0.04328302245734477, 0.7236766952307345, 0.1206847108519606]"
6,"[0.017084870251765798, 0.0012810188297061294, 0.004270991517490878, 0.8415827473676619, 0.13578037203337434]"
7,"[0.0022448676450814013, 0.0001496920419700506, 0.0018033952669217633, 0.8483427642914964, 0.14745928075453088]"
8,"[0.00038719042610634637, 1.3369699990029116e-5, 0.00018708445266440286, 0.8608619649518963, 0.13855039046934214]"
9,"[0.00038798434667285505, 0.0003975632884480854, 0.00039277424117479913, 0.8626102258371047, 0.13621145228659695]"
10,"[4.80627707047829e-10, 4.807742176737096e-10, 0.0022988663467797747, 0.43908457153299657, 0.5586165611588213]"
11,"[5.81813513262445e-11, 2.2192171380155468e-9, 0.0011773495326242306, 0.19293748115853912, 0.8058851670314419]"
12,"[1.2544311529437311e-18, 1.1305199178439267e-18, 0.0002324446742083683, 0.08182669163636959, 0.9179408636894211]"
13,"[9.250720062510192e-13, 1.4040801218311395e-14, 0.00034871851127381097, 0.02339491429753981, 0.9762563671902427]"
