Timestep,Probs
1,"[0.33333333333333337, 0.3393939393939394, 0.3272727272727273]"
2,"[0.5074356293840268, 0.46841244363737206, 0.02415192697860059]"
3,"[0.49932938718456726, 0.4993182230915357, 0.0013523897238960317]"
4,"[0.48048042411037106, 0.5194419410510287, 7.763483859952795e-5]"
5,"[0.4999928652634023, 0.5000027332257485, 4.401510848788925e-6]"
6,"[0.566657018553238, 0.43334273240334137, 2.490434208029846e-7]"
7,"[0.5454567545773922, 0.45454323343487013, 1.1987738018267611e-8]"
8,"[0.9595841073815891, 0.04041589141608699, 1.2023234474347983e-9]"
9,"[0.9974633672069637, 0.0007264005180461664, 0.0018102322749880687]"
10,"[0.9982611823631548, 0.00043677447712006423, 0.0013020431597271028]"
11,"[0.9985028792457132, 0.0004989844545569589, 0.0009981362997314822]"
12,"[0.9983775755756158, 0.0005408081414612904, 0.0010816162829236555]"
13,"[0.9982868121331817, 0.0005710626222724152, 0.0011421252445448305]"
14,"[0.9981238498302495, 0.0006253833899160438, 0.0012507667798320875]"
15,"[0.9978118568901664, 0.0007293810366114947, 0.0014587620732229895]"
16,"[0.9545498526197498, 0.015150049126750702, 0.030300098253501405]"
17,"[0.5128470513723343, 0.1623843162092217, 0.3247686324184434]"
18,"[0.034550956049641805, 0.3094432690755193, 0.6560057748748391]"
19,"[0.0019600412363696613, 0.3049481504051158, 0.6930918083585144]"
20,"[0.0017776702266629636, 0.31372400759098956, 0.6844983221823477]"
21,"[0.0017053036478053844, 0.2994967788749579, 0.6987979174772366]"
22,"[0.0017017710527937272, 0.28796594081676835, 0.7103322881304371]"
23,"[8.873597712642821e-5, 0.3043258871595106, 0.6955853768633629]"
24,"[4.921135336856322e-6, 0.33332882778898426, 0.6666662510756788]"
25,"[1.1213574544448117e-36, 0.34899611417527365, 0.651003885824726]"
26,"[1.6818719993336846e-70, 0.35820947801343284, 0.6417905219865678]"
27,"[9.40915975583778e-108, 0.3644087629158157, 0.6355912370841845]"
28,"[7.111591343087702e-140, 0.37614523919407705, 0.6238547608059241]"
29,"[1.798416766461532e-151, 0.9111438335214298, 0.08885616647857031]"
30,"[6.945778299057043e-17, 0.999999993272868, 6.727129934060976e-9]"
