Timestep,Probs
1,"[0.20600000000000016, 0.22600000000000017, 0.17200000000000013, 0.18600000000000014, 0.21000000000000016]"
2,"[0.20794392494856379, 0.22429906511366746, 0.14252336814181904, 0.1985981299016724, 0.22663551189427839]"
3,"[0.4114140274410664, 0.5081029657406669, 0.024636150105087247, 0.018817501668711337, 0.037029355044467034]"
4,"[0.38513498788906975, 0.5608104706064156, 0.013513988457489252, 6.44218188268561e-10, 0.04054055240280571]"
5,"[0.49613338608217095, 0.5022904136817389, 0.0004433069266443877, 6.383118713912226e-14, 0.0011328933093816512]"
6,"[0.4999956957487768, 0.5000014112263075, 2.8930249096184396e-6, 1.639182966500288e-15, 4.917548899500858e-15]"
7,"[0.16713917631481617, 0.832860823676212, 8.969617753987532e-12, 1.0742019317040985e-27, 4.6190683063275837e-26]"
8,"[0.16376360905507303, 0.8362363909449251, 5.15869840414876e-21, 4.71462809009409e-41, 1.1970945185954647e-34]"
9,"[0.15195990593423278, 0.8480400940657622, 4.4844971351368856e-26, 2.3221866302452444e-55, 3.2817695310123446e-44]"
10,"[0.1428571603528557, 0.857142839647143, 7.5824578230567855e-31, 1.025979785563902e-68, 9.506324998714576e-54]"
11,"[0.13044438652327972, 0.8695556134767174, 1.302689193613444e-35, 4.0947778273910206e-81, 2.489152325390096e-62]"
12,"[2.752824845871515e-7, 0.9999997247175113, 2.5370601895361575e-40, 2.287153004768202e-95, 1.2512922335216298e-75]"
13,"[4.18262309963372e-11, 0.9999999999581699, 4.296534891087758e-45, 6.5594925617713205e-105, 4.9227242651233815e-88]"
