Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.12364513990318571, 0.22339354512060636, 0.18660496443282543, 0.25331531634011667, 0.21304103420326576]"
3,"[0.09103985388460538, 0.11080014052446864, 0.2207515049026865, 0.2424707423703233, 0.33493775831791617]"
4,"[0.04147637570529992, 0.0700984321789074, 0.10711033056604441, 0.13324170582137462, 0.6480731557283737]"
5,"[0.06386539757561809, 0.11293622067203102, 0.12543717227528955, 0.1286610790065193, 0.5691001304705421]"
6,"[0.09132338655083994, 0.12000210583362855, 0.1664517310129532, 0.23827741296894184, 0.3839453636336364]"
7,"[0.09867102441890506, 0.19915379670047365, 0.15462381362177532, 0.3568651193599398, 0.1906862458989061]"
8,"[0.11110755527515724, 0.12899948922052984, 0.17401329210481548, 0.25620582175026974, 0.32967384164922775]"
9,"[0.06714608490105142, 0.1140008963039895, 0.12213351079068865, 0.11939961153507353, 0.5773198964691968]"
10,"[0.02803719665051686, 0.05064667925697298, 0.06886989530060696, 0.08818657490680493, 0.7642596538850984]"
11,"[0.010633687047735645, 0.016892719579636135, 0.021622534356108506, 0.02364138083373085, 0.9272096781827889]"
12,"[0.005503323478680692, 0.005131202536007825, 0.01277649987037607, 0.012124408501572889, 0.9644645656133625]"
13,"[0.0010682761374679888, 0.001241646680035928, 0.0022830968471480298, 0.0018694471253836282, 0.9935375332099644]"
14,"[0.00026632645814590543, 0.00019066876657831993, 0.0007094016449420722, 0.000433851530622895, 0.9983997515997108]"
15,"[4.353485377127584e-5, 3.711681872471172e-5, 0.00011145646565991441, 8.259909781152957e-5, 0.9997252927640327]"
