Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.1447184081534886, 0.21957925638857145, 0.16183232521723703, 0.2649381045217692, 0.20893190571893386]"
3,"[0.09236808987381591, 0.11408828359658475, 0.18035608410806198, 0.24502145713118156, 0.3681660852903559]"
4,"[0.04924031725629739, 0.05792420530976662, 0.0913465030185755, 0.12079017883862685, 0.6806987955767336]"
5,"[0.12256080228169164, 0.10343672742582738, 0.12848841072986317, 0.1413392572029399, 0.504174802359678]"
6,"[0.1360374533252991, 0.12468836059804395, 0.16355293325399195, 0.20401925281840166, 0.3717020000042635]"
7,"[0.13060141353706495, 0.23475761694495043, 0.1353331388425593, 0.2623528051030591, 0.2369550255723661]"
8,"[0.13104773687070997, 0.14211770398788437, 0.16028447043042018, 0.215784634499993, 0.3507654542109925]"
9,"[0.12259464030443415, 0.11716449911601165, 0.12117709293231745, 0.13822683017046133, 0.5008369374767754]"
10,"[0.040126077427526066, 0.04893126753780476, 0.0615803459427364, 0.08528839351328586, 0.7640739155786469]"
11,"[0.013194713088714298, 0.018519511355503903, 0.024412183340232627, 0.022844214046747805, 0.9210293781688015]"
12,"[0.006789161339887952, 0.004909569375494476, 0.016788092597468055, 0.012306871747247646, 0.9592063049399019]"
13,"[0.0012981489759482832, 0.00097749467204491, 0.0021515379503522754, 0.0017183210804861742, 0.9938544973211684]"
14,"[0.0002224892930544948, 0.00021227569504692387, 0.0004777938623797901, 0.00043671576644938867, 0.9986507253830694]"
15,"[3.6755491436314775e-5, 4.686136477421688e-5, 7.328777985242334e-5, 7.13278441086983e-5, 0.9997717675198283]"
