Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.11907903836515497, 0.20588208888691775, 0.1686591402812769, 0.25338597910059674, 0.2529937533660535]"
3,"[0.07662762621929355, 0.10727549668062017, 0.14528423485667766, 0.21775293654128122, 0.45305970570212745]"
4,"[0.037460444857668584, 0.05848037925714286, 0.10758924817466746, 0.0970726968385532, 0.6993972308719679]"
5,"[0.0704580054612939, 0.10445376451674769, 0.1400986790633756, 0.1591556145017995, 0.5258339364567834]"
6,"[0.10829783964050364, 0.12434994593144326, 0.1659034963404684, 0.14907072282599537, 0.45237799526158934]"
7,"[0.1459482678839148, 0.21464661799705884, 0.17499739913307355, 0.1873614307444459, 0.2770462842415069]"
8,"[0.11515351912526166, 0.1349012264967509, 0.16915536157839706, 0.15013385112676353, 0.43065604167282695]"
9,"[0.06704450456579779, 0.10179701325147164, 0.12564887055678792, 0.1440147059441969, 0.5614949056817459]"
10,"[0.024801777723558224, 0.0425318119846637, 0.07257908739320625, 0.06712490164768413, 0.7929624212508877]"
11,"[0.011929644421551498, 0.020585266654300247, 0.03745299207059625, 0.02459028467473452, 0.9054418121788175]"
12,"[0.005969176099831358, 0.005029376325179605, 0.013492995853633921, 0.013253039248628185, 0.962255412472727]"
13,"[0.0013460717763647033, 0.001102843734317551, 0.0019759680554411905, 0.001768850419208207, 0.9938062660146684]"
14,"[0.00028471409723720157, 0.00017351701141302586, 0.00047937944771026127, 0.00045471016226529163, 0.9986076792813743]"
15,"[4.4120421652973514e-5, 3.082442353205919e-5, 7.491260867390203e-5, 9.544221729087942e-5, 0.9997547003288502]"
