Timestep,Probs
1,"[0.22323462414578568, 0.22095671981776746, 0.18451025056947593, 0.20501138952163991, 0.16628701594533016]"
2,"[0.26544638773434226, 0.2564026237229133, 0.05474611701076672, 0.2815168585274973, 0.14188801300448112]"
3,"[0.29051816170004896, 0.2687888552281473, 0.08444963090237333, 0.2572388231726006, 0.09900452899682878]"
4,"[0.30463164463607884, 0.28423846432925054, 0.09427994027366564, 0.22426625755552596, 0.09258369320547924]"
5,"[0.20977062770346797, 0.05259405405552406, 0.10551970419370194, 0.45054505335437367, 0.18157056069293223]"
6,"[0.05412313807913642, 0.02694926168183786, 0.04592282232344119, 0.6780433156634476, 0.1949614622521367]"
7,"[0.0026618802452080324, 0.021158421884309924, 0.02536304005811957, 0.7577172393116027, 0.1930994185007565]"
8,"[0.0007153460744483886, 0.0046906673021414385, 0.002176766359092774, 0.7665834952954496, 0.2258337249688648]"
9,"[0.00028994758820968927, 0.004712393842725872, 0.000338401588071332, 0.7481269767119709, 0.2465322802690224]"
10,"[4.419362666766024e-5, 0.0003719893365103699, 2.4677501052358073e-5, 0.9372153716716941, 0.062343767864075736]"
11,"[3.990842255693506e-6, 2.3722197228324764e-5, 1.443632794320986e-6, 0.9876810631479128, 0.012289780179806264]"
