Timestep,Probs
1,"[0.17564402810304464, 0.19906323185011726, 0.2271662763466044, 0.16627634660421559, 0.23185011709601894]"
2,"[0.18261149043296696, 0.2095307574491536, 0.1922515001869917, 0.17824737428640708, 0.2373588776444799]"
3,"[0.4140710702664909, 0.4480793729534701, 0.07982575027028273, 0.024550233647032085, 0.03347357286272373]"
4,"[0.36554253373592865, 0.5772299081791719, 0.049824681552377986, 0.00140054572493853, 0.006002330807585582]"
5,"[0.6463279180494371, 0.30324130350026685, 0.028488806082067174, 0.00034056276403200984, 0.0216014096041965]"
6,"[0.7460858686006682, 0.24525862788135067, 0.004051304886176698, 0.0009216928702521776, 0.0036825057615534253]"
7,"[0.7595550482475304, 0.2392042933426515, 0.0002456021985229794, 0.0005297952765083185, 0.00046526093478677235]"
8,"[0.761168075732817, 0.23815122147036563, 6.776930188825084e-5, 0.0005594712364678432, 5.346225846243212e-5]"
9,"[0.7659834221516152, 0.23327382561109317, 2.8265131882803423e-5, 0.0007038355421809157, 1.0651563230446662e-5]"
10,"[0.7673946878136056, 0.23253697490175262, 2.2630172927544204e-5, 4.3081778424315474e-5, 2.625333286703847e-6]"
11,"[0.7567305723084987, 0.24326483960409767, 2.792229847079632e-6, 1.4892378440948162e-6, 3.0661970934528957e-7]"
12,"[0.1347586277307719, 0.841179029403376, 0.002887350785284483, 0.010105581211490341, 0.0110694108690796]"
13,"[0.009998635228571777, 0.9753561963059783, 0.0007586151740897407, 0.0006918646281287581, 0.013194688663230187]"
