Timestep,Probs
1,"[0.24291497975708526, 0.17004048582995956, 0.2186234817813767, 0.1619433198380567, 0.2064777327935224]"
2,"[0.37150573016023897, 0.12849427670523367, 0.01938697589252592, 0.16140671993025799, 0.31920629731174455]"
3,"[0.5447752765807431, 0.14077417793585859, 0.008985031481931494, 0.0883629718873939, 0.21710254211407295]"
4,"[0.6203598759235025, 0.2489401941368015, 0.00829735506231398, 0.0331964660500397, 0.08920610882734073]"
5,"[0.8283370375520206, 0.13640944524106724, 0.006669447599505787, 0.007822168070274766, 0.020761901537131196]"
6,"[0.5523788736285, 0.04785268111066943, 0.07576599877545136, 0.09570731088274081, 0.2282951356026388]"
7,"[0.07398327465717243, 0.005298587329290033, 0.18211114332169845, 0.1821375235223913, 0.5564694711694483]"
8,"[0.005297039999470307, 0.00046608022600286845, 0.012880941139736504, 0.16906028298310918, 0.8122956556516817]"
9,"[0.0010994114808279677, 0.00036357783588692166, 0.0004926633063393761, 0.17557856458057594, 0.8224657827963708]"
10,"[4.41761502897349e-5, 1.4915414498277744e-5, 0.0005595737892012732, 0.16479171776570958, 0.8345896168803033]"
11,"[2.7333437286951934e-6, 9.111149931520643e-7, 3.4622353766500884e-5, 0.1812326157765492, 0.8187291174109618]"
12,"[8.298986740038449e-7, 2.766328913346156e-7, 1.0512049870715385e-5, 0.7931295524697385, 0.20685882894882437]"
13,"[0.0008203818089558963, 0.005195751275341499, 0.0002742527524337515, 0.9872554890029104, 0.006454125160356665]"
