Timestep,Probs
1,"[0.20600000000000016, 0.19000000000000014, 0.21800000000000017, 0.16200000000000012, 0.22400000000000017]"
2,"[0.22848661056987465, 0.20178040198048228, 0.18100900994891272, 0.1839761610373311, 0.2047478164633991]"
3,"[0.5261894850486476, 0.3251300423451874, 0.07783672742871824, 0.0314979015175326, 0.03934584365991347]"
4,"[0.5348829651640008, 0.3488368497232189, 0.0813958595769145, 0.011628174514714018, 0.023256151021154036]"
5,"[0.6045685549178803, 0.3952129804937247, 0.00014158886451620783, 2.8317479062092984e-5, 4.8558244815848656e-5]"
6,"[0.6911195095685467, 0.30888029427166713, 6.538681162267567e-8, 4.359106941163539e-8, 8.718190641737858e-8]"
7,"[0.05046132119453485, 0.9495386786837399, 1.2035857359260256e-10, 4.798348467062759e-13, 8.885830462220479e-13]"
8,"[0.027030200561566253, 0.9729697994317409, 1.0450089957006608e-13, 1.565902482766255e-13, 6.4211667858125095e-12]"
9,"[0.027777664777334538, 0.9722223352226715, 6.054093798897222e-25, 2.5959516470158625e-24, 2.1027247424713674e-22]"
10,"[0.029023744081396883, 0.9709762559185973, 2.238450627558747e-36, 6.91580993202131e-33, 6.916042725745513e-33]"
11,"[0.3387371572593784, 0.6612628427406105, 5.144168276069856e-42, 2.0833861647985353e-40, 2.8583095006838294e-43]"
12,"[0.9180324344517935, 0.08196756554796686, 4.323467370972679e-14, 1.9374654271393826e-14, 1.7439842906483565e-13]"
13,"[0.9998841053706153, 0.00011589462938287717, 6.15514926605383e-24, 7.50614162645215e-26, 6.154943339730042e-24]"
