Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.23655418304920905, 0.2823814793449452, 0.30028034879726706, 0.12484481361363586, 0.05593917519494282]"
3,"[0.04260595795150207, 0.8273359534885479, 0.05074327954829438, 0.05055763070997756, 0.02875717830167785]"
4,"[0.2610906823386471, 0.36926921668880075, 0.289427029989782, 0.057304135065156, 0.02290893591761434]"
5,"[0.44909052037385383, 0.04135350147578067, 0.4936654373496105, 0.012143591629567777, 0.003746949171187306]"
6,"[0.4500663160475423, 0.024086206342444582, 0.5147683038000587, 0.008180583036103861, 0.0028985907738506137]"
7,"[0.3959243303617652, 0.02332975687974703, 0.5664036008000903, 0.007395383472889725, 0.0069469284855078264]"
8,"[0.41068858244536377, 0.0019054618323155244, 0.586632413626928, 0.00031664776833423264, 0.00045689432705848485]"
9,"[0.4138333388628742, 4.800580782352806e-5, 0.5860951192793629, 9.866900469963851e-6, 1.3669149469534378e-5]"
10,"[0.2098524537473242, 2.3366308347607216e-6, 0.790142982177394, 1.1724711627573442e-6, 1.05497328429537e-6]"
11,"[0.02392822460130898, 1.664078554267882e-7, 0.9760714900957306, 6.515287167944308e-8, 5.374223336639537e-8]"
