Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.23118228834286145, 0.28846411109934805, 0.28794410782317226, 0.09875748673547023, 0.09365200599914801]"
3,"[0.041271743010445915, 0.8192988142919793, 0.04867583459754263, 0.05291998995854912, 0.03783361814148298]"
4,"[0.24105139328434555, 0.40186292966895315, 0.2723434327851822, 0.04627536359991785, 0.03846688066160122]"
5,"[0.4425739784022388, 0.04395548328560056, 0.49395733274039794, 0.013937237532731224, 0.0055759680390314635]"
6,"[0.4447124680380833, 0.023412358948489653, 0.5181508168170417, 0.009261479373361027, 0.004462876823024464]"
7,"[0.390072698046527, 0.022534804803163024, 0.5680239336863878, 0.008105606622353883, 0.011262956841568144]"
8,"[0.40957237833955956, 0.001582628414022887, 0.5875544906275807, 0.00035977067826331523, 0.0009307319405735643]"
9,"[0.41062770203563875, 5.752280172039783e-5, 0.5892713096513491, 1.2586056335601743e-5, 3.08794549561765e-5]"
10,"[0.2071477651888207, 5.142596485487152e-6, 0.7928441077590452, 1.225558938112256e-6, 1.7588967106423806e-6]"
11,"[0.023543235608779307, 5.465258532355252e-7, 0.9764559869217017, 7.55397790078835e-8, 1.554038869436512e-7]"
