Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[4.5007510337710545e-8, 0.39994710219128665, 4.4948081478085555e-8, 0.20010570538290195, 0.39994710247021975]"
3,"[1.2630232172192164e-14, 2.25066157879792e-7, 3.704299794205659e-11, 1.1220994264631136e-7, 0.9999996626868438]"
4,"[7.074353328577634e-22, 2.5305230165982477e-14, 4.150887222619416e-18, 4.215193611274644e-15, 0.9999999999999705]"
5,"[2.356782725800887e-22, 7.49474947235262e-8, 1.3886495403422798e-18, 1.4025354364630729e-15, 0.9999999250525039]"
6,"[3.458327055319166e-19, 7.494749517860629e-8, 2.086169917153438e-15, 2.0788869928130995e-12, 0.9999999250504238]"
7,"[1.0264634131852834e-12, 7.494775108691818e-8, 2.0806318842408323e-15, 9.21020869458112e-6, 0.9999907148425258]"
8,"[3.37119274879916e-16, 3.747382092126594e-8, 1.0399789911529401e-15, 1.0378824167663605e-12, 0.9999999625251399]"
9,"[1.1214136913285225e-16, 3.747382093249025e-8, 3.4457859380266646e-19, 1.7448969075094786e-16, 0.9999999625261787]"
10,"[5.599507318592904e-17, 4.213338720284313e-15, 1.7141015579955588e-19, 8.727203617192305e-17, 0.9999999999999957]"
11,"[1.8669197663641783e-17, 1.4042926411230714e-15, 5.695722227780433e-20, 2.9191841776167396e-17, 0.9999999999999986]"
12,"[9.344097051799985e-18, 1.5803047548307062e-22, 5.693807566762273e-20, 1.4595943251407176e-17, 1.0]"
13,"[1.0519059443852746e-24, 8.87422343851674e-30, 6.390161250602302e-27, 1.6425492449777651e-24, 1.0]"
14,"[5.935724571484245e-32, 4.993299842975584e-37, 7.227968948411413e-34, 9.20958442271998e-32, 1.0]"
15,"[3.33567871414014e-39, 5.598612633418937e-44, 2.691493162802401e-44, 3.0807893195321887e-32, 1.0]"
