Timestep,Probs
1,"[0.17831325301204812, 0.19277108433734927, 0.1903614457831324, 0.18313253012048183, 0.2554216867469877]"
2,"[0.20278186516692895, 0.20369682544865594, 0.13762798516934685, 0.19271599069027434, 0.2631773335247945]"
3,"[0.48317889935567304, 0.4187940823211544, 0.030643432048443227, 0.02665686100290427, 0.040726725271825505]"
4,"[0.4704011112454073, 0.49067838903639627, 0.03563214246983262, 0.0018268578129045725, 0.0014614994354573256]"
5,"[0.7810690138067111, 0.20248355284531203, 0.012424886396627555, 0.000709792563614675, 0.0033127543877351463]"
6,"[0.8720228937967341, 0.11720993921869872, 0.0014938483756101973, 0.0014841864040759077, 0.007789132204879208]"
7,"[0.8687385086950642, 0.13059093181369644, 8.3818973328791e-5, 8.384979589140114e-5, 0.0005028907220177683]"
8,"[0.8614324628086567, 0.13847736383846743, 4.293958537254217e-5, 1.789149137456274e-5, 2.934227612820586e-5]"
9,"[0.8591462313443423, 0.14075668893257168, 5.6650299835704125e-5, 2.1175784874433034e-5, 1.9253638376416694e-5]"
10,"[0.8592066118225834, 0.140746161094362, 4.374555945127411e-5, 2.302398129138683e-6, 1.1791254778760903e-6]"
11,"[0.8602270353590981, 0.13977043494989574, 2.223630233038256e-6, 2.2661876790551883e-7, 7.944200350928952e-8]"
12,"[0.2280981559397912, 0.73908495232854, 0.014511596557795072, 0.016779851380721748, 0.0015254437931504106]"
13,"[0.0027271379925446946, 0.9797568505987416, 0.001309498710915631, 0.016042351430738525, 0.00016416126706057688]"
