Timestep,Probs
1,"[0.2183908045977006, 0.21609195402298798, 0.2022988505747122, 0.16551724137931012, 0.19770114942528694]"
2,"[0.2015667319007526, 0.2342808794795798, 0.1414297707924055, 0.19275267546146124, 0.22996994236580018]"
3,"[0.38848400139123684, 0.45775328541759064, 0.05514450433928436, 0.05081109088895893, 0.04780711796293009]"
4,"[0.38483641582949984, 0.5334439704821634, 0.03919491655762076, 0.015889861465323184, 0.026634835665390738]"
5,"[0.4782300127005426, 0.3935597541847766, 0.027982175978373155, 0.07929564537231663, 0.020932411763990733]"
6,"[0.6172221695165686, 0.3674318855002124, 0.007160323118537018, 0.006343213111661702, 0.0018424087530235784]"
7,"[0.5494309325107928, 0.44213304060881464, 0.006690478517388628, 0.001615792997741262, 0.00012975536526204103]"
8,"[0.5422687850906186, 0.45029254308554156, 0.0068243533478111055, 0.0005928664448864312, 2.145203113993472e-5]"
9,"[0.5465929133540692, 0.4517408076659793, 0.0009929850234259678, 0.0006460594820590819, 2.723447446841169e-5]"
10,"[0.5062258529218441, 0.48701012865397153, 0.006610290059889521, 6.19048913019604e-10, 0.00015372774524733193]"
11,"[0.49841448708855035, 0.4969392385709718, 0.004635264211708358, 1.7374219155723437e-16, 1.1010128768905227e-5]"
12,"[0.06042121579383491, 0.9385511697894049, 0.0010262676139870812, 1.1580982243789706e-25, 1.3468027739906929e-6]"
13,"[0.010912044796821566, 0.9872135198803049, 0.0013001199432420732, 8.703867816949004e-13, 0.0005743153787676485]"
