Timestep,Probs
1,"[0.16600000000000012, 0.20400000000000015, 0.21600000000000016, 0.19200000000000014, 0.22200000000000017]"
2,"[0.1623376626360928, 0.21212121206331042, 0.19264069299550046, 0.20562770503693875, 0.2272727272681556]"
3,"[0.42397817522534487, 0.5611441472773173, 0.013174873762571157, 0.0008124426301478701, 0.0008903611046182902]"
4,"[0.40540501863882017, 0.5878372768069909, 0.006757704354595301, 2.0454734313084088e-11, 1.791407053380209e-10]"
5,"[0.0638080650825363, 0.9350433852821721, 0.0011485496349629618, 7.269533053156688e-19, 3.294003262131581e-13]"
6,"[2.369964390763832e-5, 0.9999762998542614, 5.017161528380568e-10, 1.7881226290263593e-14, 9.975842035620298e-14]"
7,"[3.156758661290429e-8, 0.9999999684324196, 1.0586798552330445e-16, 7.03512853474598e-27, 4.923849434476364e-24]"
8,"[1.6392175471415508e-14, 0.9999999999999786, 5.876531302631786e-25, 3.3475108869303272e-40, 1.0195464576584392e-34]"
9,"[2.5049380675253714e-18, 0.9999999999999973, 4.0465951526457705e-28, 1.630103772017369e-54, 2.429016047406252e-44]"
10,"[2.7552967925204926e-25, 1.0000000000000093, 5.832659945717718e-31, 5.042208418597122e-68, 6.590067949706898e-53]"
11,"[3.4295301780320185e-28, 1.0000000000000016, 8.296855661006286e-34, 8.018890669014886e-79, 1.9575283132173557e-62]"
12,"[4.006512528948066e-34, 0.999999999999995, 1.9329987196773682e-41, 3.905248168086577e-93, 9.557243961551742e-76]"
13,"[2.586953734000639e-37, 0.9999999999999944, 5.543786335623105e-51, 2.705549712803068e-104, 2.7342267923225924e-85]"
