Timestep,Probs
1,"[0.2052505966587109, 0.1718377088305487, 0.2052505966587109, 0.20047732696897344, 0.21718377088305454]"
2,"[0.2478865752021436, 0.2252608803231105, 0.0629043842635196, 0.2789655310745965, 0.18498262913663002]"
3,"[0.17881625756396466, 0.24252876435882645, 0.14480941978360784, 0.351890005044226, 0.08195555324937492]"
4,"[0.18380771480619548, 0.25900856278912376, 0.11437987918866746, 0.37139894312893096, 0.0714049000870814]"
5,"[0.028597375503380568, 0.11729360627357716, 0.1483974502018734, 0.5851409279199881, 0.1205706401011817]"
6,"[0.0042697015278831225, 0.036653065811180184, 0.06854962402624973, 0.762923418105742, 0.1276041905289432]"
7,"[0.0007150369024255131, 0.0023231287143223576, 0.04931529201313548, 0.8251297005951131, 0.12251684177500742]"
8,"[0.0002636840589219071, 0.0003234228074582135, 0.020291850536204265, 0.8548426420591688, 0.1242784005382439]"
9,"[1.703765901935352e-5, 5.4280496003859115e-6, 0.011611212019975604, 0.8890915400021469, 0.09927478226926165]"
10,"[1.1564944569223796e-6, 3.3038165949776305e-7, 0.007641557405164035, 0.9857562865615193, 0.0066006691572030275]"
11,"[6.90117190266572e-9, 1.3443599103619464e-8, 0.008365385743154907, 0.9913491095666852, 0.00028548434538649064]"
