Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.18184333837661476, 0.2094874975155799, 0.20382539513794787, 0.21082128242855033, 0.19402248654130708]"
3,"[0.21657911979604932, 0.26320172333655634, 0.18028093454861405, 0.17879625337798066, 0.1611419689407996]"
4,"[0.2305710124604119, 0.2524890108486435, 0.18177659853997719, 0.1721262646114589, 0.16303711353950853]"
5,"[0.2567021661343464, 0.2661869949989824, 0.1465860000826385, 0.1755711271126887, 0.15495371167134397]"
6,"[0.24859468781031738, 0.2767366284261, 0.13289192965046348, 0.17931129786728575, 0.16246545624583336]"
7,"[0.26207076037547966, 0.29832147799318803, 0.11061708474562205, 0.16187256528193164, 0.16711811160377857]"
8,"[0.23969183309781808, 0.3067767142409122, 0.11478487295730899, 0.1481396416392934, 0.19060693806466739]"
9,"[0.2345376773192062, 0.3041057683003316, 0.11755550800412852, 0.14958989506387219, 0.19421115131246142]"
10,"[0.24159292947925776, 0.30998067479299074, 0.1100442116065273, 0.14574520508255065, 0.1926369790386734]"
11,"[0.26478088755722196, 0.30016477698041466, 0.10620509595930148, 0.16127402410684652, 0.1675752153962153]"
12,"[0.24857058789104833, 0.275949051301444, 0.12832880609207858, 0.18707485310617705, 0.160076701609252]"
13,"[0.2563433281640952, 0.2629332048032213, 0.1394333719945308, 0.19061900022310937, 0.15067109481504343]"
14,"[0.2321366258188796, 0.254523860648193, 0.17152756851195644, 0.18368112308099085, 0.15813082193997996]"
15,"[0.22264513205432504, 0.24488372702397984, 0.16353636295211876, 0.20260688756838505, 0.1663278904011913]"
16,"[0.2502734137463403, 0.267773726184658, 0.13980192794359014, 0.18871285048274092, 0.15343808164267056]"
17,"[0.34800814586799994, 0.3474459020302404, 0.08593724083669489, 0.12139253425783013, 0.09721617700723452]"
18,"[0.40740250152503193, 0.4484568584763357, 0.04023901304511535, 0.05751635252407724, 0.04638527442943984]"
19,"[0.4540937580598867, 0.5099622578644089, 0.010457336487429164, 0.014069914910779368, 0.011416732677495881]"
20,"[0.17404417172452064, 0.8022143489951605, 0.007626144996750349, 0.009563217961391958, 0.006552116322176365]"
21,"[0.0569469896624697, 0.9356853791558557, 0.002401208994280853, 0.002973316660167621, 0.0019931055272262785]"
