Timestep,Probs
1,"[0.16715542521994123, 0.19941348973607023, 0.20234604105571832, 0.2082111436950145, 0.22287390029325496]"
2,"[0.03825812031673442, 0.35281571844954707, 0.06163690700291581, 0.15090362598931897, 0.3963856282414842]"
3,"[0.012729381480081488, 0.12947188756219938, 0.08900479583647053, 0.0664559997046449, 0.7023379354166038]"
4,"[0.008503788280816492, 0.00907148544564086, 0.07143078363388343, 0.030620951541818462, 0.8803729910978437]"
5,"[0.024011018211080197, 0.01760947111937127, 0.08974023370117473, 0.03362718768551108, 0.8350120892828614]"
6,"[0.01857011581676653, 0.02052468192521878, 0.1593121350845518, 0.021502216633050193, 0.780090850540411]"
7,"[0.00906583549704623, 0.01289062146576704, 0.36752512779578117, 0.03824627807523614, 0.5722721371661681]"
8,"[0.008141571106997744, 0.006403908017848709, 0.44724712941833183, 0.011005571456104134, 0.5272018200007149]"
9,"[0.010991187756996902, 0.02120913678556427, 0.4439161612162792, 0.004327717066053494, 0.5195557971751077]"
10,"[0.011350020952230028, 0.007765804905128753, 0.3778714324974704, 0.00550909466966943, 0.5975036469755018]"
11,"[0.01445589364961633, 0.0019393969084264145, 0.2917484129996077, 0.00021543481438861782, 0.691640861627961]"
12,"[0.020801780471112294, 0.0037821434555554427, 0.14901680475145723, 8.829937258755229e-11, 0.826399271233578]"
13,"[0.002075407827468966, 0.0006673892333449501, 0.036644059485996326, 2.917780513822344e-17, 0.960613143453191]"
14,"[0.0003151001874454847, 0.00010128214175941068, 0.005874476802405124, 1.1443279448773962e-26, 0.9937091408683886]"
15,"[8.777071626265186e-14, 1.9451239445348104e-14, 7.267319251044123e-12, 7.901765851224419e-13, 0.9999999999918291]"
