Timestep,Probs
1,"[0.1802325581395351, 0.2034883720930235, 0.22093023255813982, 0.16569767441860483, 0.22965116279069797]"
2,"[0.2508779853459392, 0.22417415590551534, 0.06254457325683162, 0.2213629795405639, 0.24104030595114986]"
3,"[0.3571236254033315, 0.19669201840541398, 0.02703331798606302, 0.2251729790537757, 0.19397805915141528]"
4,"[0.3492245435746895, 0.2298201555034862, 0.05670310807801875, 0.21490459841250245, 0.14934759443130416]"
5,"[0.4117067238065188, 0.31198926298881313, 0.034632551420294255, 0.130392350770384, 0.11127911101399025]"
6,"[0.340256862639248, 0.20509997456922338, 0.11058226977338878, 0.2013173111125757, 0.1427435819055652]"
7,"[0.3887384387034557, 0.18225061442380366, 0.026853605154272153, 0.32081487831607847, 0.08134246340239025]"
8,"[0.17139801671717128, 0.06083978443971931, 0.0025729709313865885, 0.6220871514170278, 0.14310207649469325]"
9,"[0.043872389192430694, 0.008292456446736119, 0.001586611575038409, 0.7530213937687351, 0.19322714901706087]"
10,"[0.036178257223455544, 0.0004019249822400948, 5.529846422008424e-7, 0.7210586248705826, 0.24236063993908194]"
11,"[0.03945146122893659, 6.957744505732186e-5, 3.59186632895894e-13, 0.7124668656497021, 0.248012095675943]"
12,"[0.0073973903647165775, 2.577618788523385e-10, 7.392538505892434e-19, 0.9593064547531679, 0.03329615462435658]"
13,"[2.4646877076034753e-6, 4.424273624867114e-6, 8.587471609643696e-10, 0.9999886724217018, 4.437758214877314e-6]"
