Timestep,Probs
1,"[0.21921921921921889, 0.19819819819819795, 0.21921921921921889, 0.16816816816816804, 0.19519519519519496]"
2,"[0.27676071363761623, 0.18873229580835651, 0.06971876398232373, 0.20070428583638655, 0.2640839407353164]"
3,"[0.41628785268777585, 0.16543314501677975, 0.06898353007797213, 0.13793261566912363, 0.21136285654834877]"
4,"[0.48791196410232524, 0.1295225396776432, 0.04517570308152974, 0.10543967203556158, 0.2319501211029397]"
5,"[0.5303717006621147, 0.12148822954758708, 0.1265611200038256, 0.055138709263959175, 0.1664402405225124]"
6,"[0.4668154162570172, 0.12332133084095556, 0.04745480619459991, 0.07873736685604774, 0.2836710798513824]"
7,"[0.339427912278024, 0.10433350552945597, 0.05381226066412557, 0.1347443470584467, 0.36768197446994766]"
8,"[0.21668062457028958, 0.08542962799218501, 0.056245124081905976, 0.2968543626550651, 0.3447902607005545]"
9,"[0.035612133002361705, 0.08925828233854356, 0.008790476784729705, 0.35288643111637913, 0.5134526767579861]"
10,"[0.0019127778312141978, 0.09592402308842923, 0.0038112096269503513, 0.37722566494179305, 0.5211263245116148]"
11,"[0.0002658907815498492, 0.09152216973427628, 0.0006645088806084035, 0.38765808968647725, 0.5198893409170872]"
12,"[0.00019150600877857206, 0.15353086220584491, 0.00019145348381676244, 0.7397318154330379, 0.10635436286852157]"
13,"[7.735705640167877e-10, 0.14083713633722114, 8.29098426147161e-10, 0.859059160820564, 0.00010370123954820286]"
