Timestep,Probs
1,"[0.18367346938775533, 0.18594104308390047, 0.2063492063492067, 0.19047619047619074, 0.23356009070294834]"
2,"[0.23095722755160394, 0.21321530051629503, 0.144998253339678, 0.138574457751765, 0.2722547608406583]"
3,"[0.29878946295953696, 0.2134244164362425, 0.21250876694850662, 0.07838765004143916, 0.1968897036142741]"
4,"[0.4108600141918262, 0.30531934773527925, 0.14054301054377483, 0.05286179570676679, 0.09041583182235353]"
5,"[0.2414732825160468, 0.1294570006570668, 0.34914082979532846, 0.17848881686220758, 0.10144007016935136]"
6,"[0.023195692761753636, 0.019511659998226037, 0.46849551905514875, 0.3773406302251954, 0.11145649795967662]"
7,"[0.01512878122585279, 0.005966965149552677, 0.665769217009957, 0.17425039890141003, 0.13888463771322768]"
8,"[0.013262601243481201, 0.008399604202150105, 0.7581789776292882, 0.1642346358694565, 0.05592418105562496]"
9,"[0.008101349008694785, 0.007346828562083294, 0.8166317205861772, 0.14511093069715214, 0.02280917114589297]"
10,"[0.01785363905002817, 0.0016918660706633296, 0.8372784802606041, 0.13470022185125338, 0.008475792767451229]"
11,"[0.0026689233944467545, 0.0005929027767892069, 0.9796888577936173, 0.016158233118744886, 0.0008910829164044901]"
12,"[0.000241195807779282, 6.029892199248087e-5, 0.9873975050341696, 0.011698010896018832, 0.0006029893400424318]"
13,"[5.171117600699094e-7, 0.0002921998753710722, 0.9966387077698685, 0.002776328306406978, 0.0002922469365951392]"
14,"[5.164588712184762e-15, 0.0012300090189467502, 0.985854896007244, 0.011685085954850752, 0.0012300090189518516]"
15,"[1.756140153021287e-7, 0.002216740662027962, 0.7037472813179515, 0.1680508957790432, 0.1259849066269644]"
16,"[1.4014821449279599e-8, 0.0007818500759131765, 0.1079015079027154, 0.5125111385140774, 0.3788054894924719]"
17,"[5.543310950000766e-16, 6.323083581687314e-5, 0.006859713165479519, 0.5821661678030963, 0.41091088819560656]"
18,"[2.369019555394493e-12, 0.0003521044961510285, 2.8319553955245596e-9, 0.08275417416783407, 0.9168937185016915]"
19,"[8.431214680151987e-23, 2.2942837760018104e-5, 4.6351997248812015e-18, 0.00559331096799736, 0.9943837461942429]"
