Timestep,Probs
1,"[0.17942583732057438, 0.2081339712918664, 0.19617224880382805, 0.20334928229665106, 0.21291866028708173]"
2,"[0.11118720245837922, 0.18045112224612447, 0.20733669984439865, 0.2294370656715176, 0.2715879097795801]"
3,"[0.09788748128521228, 0.2542416699889907, 0.08238764743614828, 0.4694306681640782, 0.09605253312557158]"
4,"[0.1444480115579015, 0.33344550302948983, 0.030880988959856956, 0.44093859759950116, 0.050286898853252285]"
5,"[0.012750180478595387, 0.03287354046808206, 0.06047143778541843, 0.7782140263940773, 0.115690814873826]"
6,"[0.0006924823528100513, 0.0022972819843667253, 0.015046070819369602, 0.8294489417331773, 0.15251522311027652]"
7,"[0.0004643810237278073, 0.00030746107900714775, 0.0010741729186510853, 0.8397792903940883, 0.15837469458452336]"
8,"[3.235830909177633e-5, 0.00021572205310338677, 5.393788295527871e-5, 0.8310248937407209, 0.16867308801412847]"
9,"[1.3532915624208952e-6, 1.383802119162868e-6, 2.033530510587424e-6, 0.8221738611896778, 0.17782136818612926]"
10,"[3.690694917532169e-7, 1.8453475521973571e-7, 3.506160332577065e-6, 0.19619426749375166, 0.8038016727416676]"
11,"[0.0003266727413817998, 0.00032655599100771905, 0.0016328861726809007, 0.002623916729080507, 0.9950899683658456]"
12,"[2.0142474249832383e-5, 2.0142455481009356e-5, 6.048721728054281e-5, 0.00016113964830221343, 0.9997380882046862]"
13,"[1.217359128452964e-6, 1.217359128087971e-6, 7.53429106929324e-9, 5.112986679087765e-5, 0.9999464278806595]"
