Timestep,Probs
1,"[0.21078431372549, 0.21323529411764686, 0.1789215686274509, 0.15441176470588236, 0.2426470588235291]"
2,"[0.15130867699853182, 0.1590444909190749, 0.20295770288643752, 0.18521032647026517, 0.3014788027256909]"
3,"[0.22320191138627654, 0.20290485143377693, 0.05113185260974032, 0.4571522330869716, 0.06560915148323346]"
4,"[0.290733748656192, 0.24431117789342394, 0.00855637895922878, 0.43801062635764954, 0.018388068133504024]"
5,"[0.029861188565947123, 0.027442999922189522, 0.02058193106940846, 0.8742530175344805, 0.047860862907973464]"
6,"[0.0017567924655965904, 0.0013670278577510406, 0.01600613991628295, 0.9063051408340049, 0.07456489892636113]"
7,"[0.00010227245744922099, 8.945603023997928e-5, 0.0007930649030716064, 0.9293204525275646, 0.06969475408167221]"
8,"[2.3930811502183864e-5, 4.287072956149834e-5, 4.087742753344571e-5, 0.9365273420206872, 0.06336497901071327]"
9,"[1.53891488881984e-6, 2.876739528852399e-6, 2.7091660330168256e-6, 0.9458070410708468, 0.054185834108704214]"
10,"[0.046818246378027006, 0.003601407266043465, 4.849549109142074e-9, 0.447783734076048, 0.5017966074303293]"
11,"[0.08267446163006109, 0.00037529084950370584, 1.6727165103093421e-9, 0.07666938241796946, 0.8402808634297516]"
12,"[0.006315571979585479, 2.698959618942906e-5, 5.2581347275049836e-18, 0.015708353057220185, 0.9779490853670038]"
13,"[0.003089235278866222, 0.00015446786912335725, 1.0060651687155737e-13, 0.010596589117948254, 0.9861597077339675]"
