Timestep,Probs
1,"[0.202739726027397, 0.16986301369863002, 0.2082191780821915, 0.21095890410958876, 0.2082191780821915]"
2,"[0.2068248505693403, 0.16937162411745815, 0.20432784919044944, 0.20391214719440798, 0.21556352892834368]"
3,"[0.19610832476926154, 0.14294022925128969, 0.15580863114670154, 0.25554683412475815, 0.24959598070798852]"
4,"[0.25509941231074773, 0.19441357694664652, 0.18743102740748657, 0.23522987340357907, 0.12782610993154128]"
5,"[0.4010229343326909, 0.07759839051951767, 0.07555482711529315, 0.1625434898187621, 0.2832803582137362]"
6,"[0.10506048456305922, 0.06848213343890713, 0.016342397088957128, 0.20233666063832892, 0.607778324270749]"
7,"[0.017102681180753605, 0.007384817266214436, 0.002596782101969232, 0.03315529928950247, 0.9397604201615608]"
8,"[0.001493608397289876, 0.0007478288007695164, 1.3296781527270002e-8, 0.020163679429619365, 0.9775948700755372]"
9,"[0.011952864447801009, 0.005977342501706393, 2.4425814211032126e-15, 0.11355220164856503, 0.8685175914019209]"
10,"[0.018548943592567875, 0.011129397432565864, 6.448315173487729e-8, 0.14468140525509, 0.825640189236624]"
11,"[0.003520755498709155, 0.0011757296819205707, 3.031074276753446e-12, 0.17277328870063982, 0.822530226115702]"
12,"[0.0007627681009997485, 0.00038138389211949807, 4.70939802053349e-6, 0.17505539552659652, 0.823795743082263]"
13,"[1.6664472502271473e-6, 0.0006074200225240057, 1.4112919163821636e-11, 0.18775777858993203, 0.8116331349261797]"
14,"[4.360454611883235e-14, 2.574804837117906e-10, 4.36045490451912e-15, 0.21798019984582817, 0.7820197998966427]"
15,"[3.0579424365166188e-9, 2.8537945585211896e-8, 7.759686874981961e-7, 0.23028356075876447, 0.7697156316766633]"
16,"[3.366001830923318e-16, 2.4845535382446932e-14, 1.7939490975623235e-11, 0.23038991419896143, 0.7696100857830702]"
17,"[7.76429670716382e-21, 1.1845157106209172e-22, 5.729080733706182e-17, 0.2544782680975287, 0.7455217319024685]"
18,"[6.324335353399741e-7, 9.774117088835223e-11, 5.691718544162154e-6, 0.036891062520122864, 0.9631026132300611]"
19,"[1.510825751574187e-10, 3.514556599083968e-18, 1.8652169766642727e-12, 0.004684295145381177, 0.9953157047016677]"
