Timestep,Probs
1,"[0.20588235294117632, 0.16968325791855202, 0.21266968325791838, 0.20135746606334828, 0.21040723981900436]"
2,"[0.19164917241932508, 0.20357886791693358, 0.17182994405804175, 0.18818551628658325, 0.24475649931911764]"
3,"[0.45180649988476934, 0.41901636080052035, 0.061097627626032984, 0.03553400498609316, 0.03254550670258619]"
4,"[0.45965273223292386, 0.4845231553361485, 0.045088576087065534, 0.0019682663495934082, 0.00876726999426923]"
5,"[0.6492612206482256, 0.2738414117792011, 0.04682100731025256, 0.000443376366529611, 0.029632983895789597]"
6,"[0.7023942385885085, 0.28151223766063116, 0.006799542413008691, 0.0004533095664648385, 0.008840671771384196]"
7,"[0.5410180552634964, 0.4465457742558879, 0.0024547185342370724, 0.0005009563894970636, 0.009480495556880849]"
8,"[0.49820335412521916, 0.4855792793877543, 0.00903737497427545, 0.0002943783687591053, 0.0068856131439891536]"
9,"[0.44676981263785953, 0.5383955619433796, 0.0107760034031717, 0.00018280593839960728, 0.0038758160771929354]"
10,"[0.43903616840309023, 0.5516598571399147, 0.008609101723009415, 1.214688073795268e-5, 0.0006827258532448406]"
11,"[0.41947265422964725, 0.5748384026842777, 0.005403748543179169, 8.031602272515892e-8, 0.0002851142268748656]"
12,"[0.04989263303434167, 0.9494603646861829, 0.0006130485006088484, 4.466445607968071e-9, 3.3949312418779963e-5]"
13,"[0.0008577597812342061, 0.9928384014633385, 0.0033265072514857613, 4.100233548489622e-7, 0.0029769214805815173]"
