Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.08015892392545443, 0.029488820138600335, 0.08015892392545443, 0.2178945462953938, 0.5922987857150971]"
3,"[0.07045478962720782, 0.025918868635908743, 0.19151597437154383, 0.19151597437154383, 0.5205943929937958]"
4,"[0.1281321405552681, 0.047137180263572734, 0.3482992693129456, 0.1281321405552681, 0.3482992693129456]"
5,"[0.1281321405552681, 0.04713718026357272, 0.34829926931294547, 0.1281321405552681, 0.34829926931294547]"
6,"[0.06745080586634483, 0.06745080586634483, 0.4983977884645025, 0.1833502999014039, 0.1833502999014039]"
7,"[0.06745080586634483, 0.06745080586634483, 0.4983977884645025, 0.18335029990140392, 0.18335029990140392]"
8,"[0.06745080586634483, 0.06745080586634483, 0.4983977884645025, 0.1833502999014039, 0.1833502999014039]"
9,"[0.06745080586634482, 0.06745080586634482, 0.49839778846450244, 0.1833502999014039, 0.1833502999014039]"
10,"[0.06745080586634482, 0.06745080586634482, 0.4983977884645025, 0.1833502999014039, 0.1833502999014039]"
11,"[0.027126994311287667, 0.027126994311287667, 0.5448602458544702, 0.20044288276147718, 0.20044288276147718]"
12,"[0.02712699431128766, 0.02712699431128766, 0.5448602458544702, 0.20044288276147718, 0.20044288276147718]"
13,"[0.010333864010783306, 0.010333864010783306, 0.5642098576828567, 0.2075612071477883, 0.2075612071477883]"
14,"[0.010333864010783306, 0.010333864010783306, 0.5642098576828567, 0.20756120714778836, 0.20756120714778836]"
15,"[0.0060315649854398926, 0.0060315649854398926, 0.3293122900097067, 0.3293122900097067, 0.3293122900097067]"
16,"[0.007617199933606674, 0.007617199933606674, 0.1529955505177595, 0.41588502480751355, 0.41588502480751355]"
17,"[0.003135662672676644, 0.003135662672676644, 0.06298146839070806, 0.46537360313196935, 0.46537360313196935]"
18,"[0.0017423803847398166, 0.0017423803847398166, 0.03499664555192952, 0.25859217725759903, 0.7029264164209919]"
19,"[0.0007891838536651092, 0.0007891838536651092, 0.015851181431974084, 0.1171252688351844, 0.8654451820255112]"
