Timestep,Probs
1,"[0.19648093841642214, 0.2111436950146626, 0.19648093841642214, 0.2111436950146626, 0.18475073313782978]"
2,"[0.2118789602931376, 0.19716382727472861, 0.1664293832309373, 0.24000233923280656, 0.18452548996838997]"
3,"[0.3962657322512718, 0.36375116197842505, 0.10906929736792065, 0.08614219536420226, 0.04477161303818108]"
4,"[0.4007235720611188, 0.4507769230679855, 0.12371660942226063, 0.017792773748197058, 0.006990121700436969]"
5,"[0.44625910921221407, 0.3532683767286657, 0.1725224423218194, 0.016249677740945063, 0.01170039399635523]"
6,"[0.5820736306505477, 0.3673743020422006, 0.044222202626907174, 0.0054265272729307045, 0.0009033374074132316]"
7,"[0.6485287492520133, 0.3352939817210351, 0.015023560426288834, 0.0009285012366972523, 0.0002252073639650436]"
8,"[0.6622891992209716, 0.33685767056040394, 0.0004265678204085323, 0.0004265623898351828, 8.380729913868225e-12]"
9,"[0.5920054467305621, 0.4066295478865578, 0.00068250269144166, 0.000682502691439663, 3.3868890010220234e-21]"
10,"[0.5568526785453721, 0.44285649663737875, 0.0001454124086236931, 0.0001454124086236931, 1.709610583803403e-32]"
11,"[0.6163066200992084, 0.38361342369587115, 3.997810245971019e-5, 3.997810245971019e-5, 1.5254437146128653e-45]"
12,"[0.22478943438912863, 0.7752095032868154, 1.2939567161581682e-8, 1.0493844778623443e-6, 9.058051410863132e-15]"
13,"[0.04087636807172782, 0.9591236318914825, 3.311051671821232e-11, 3.6789463875133756e-12, 2.210915927500644e-26]"
