Timestep,Probs
1,"[0.19599109131403086, 0.19821826280623575, 0.23830734966592373, 0.19376391982182598, 0.17371937639198198]"
2,"[0.2022351926323612, 0.2278296761061842, 0.16834922161529026, 0.217375475919643, 0.18421043372652207]"
3,"[0.4381947496361339, 0.46373992380381934, 0.050772405116753204, 0.023825217990801947, 0.023467703452490607]"
4,"[0.45283886690551906, 0.49744486057777815, 0.035541462773494674, 0.0024569564407507087, 0.011717853302453713]"
5,"[0.7332157468105385, 0.21480518613346553, 0.01105249817619038, 0.0005421828449435498, 0.040384386034862926]"
6,"[0.8658118938437172, 0.12468603383678653, 0.0036842615691655, 0.0017451715561075957, 0.004072639194226175]"
7,"[0.8692912319455854, 0.12988089026551333, 0.00045785676705387536, 0.0001143011023017823, 0.00025571991954281495]"
8,"[0.8686096271398541, 0.13121349325976572, 7.107071116377335e-5, 4.846773369804784e-5, 5.734115551608649e-5]"
9,"[0.8616619070745969, 0.13816105944592472, 6.946527809160127e-5, 4.1888765408246295e-5, 6.567943597944977e-5]"
10,"[0.8714803051559123, 0.12843825327083863, 2.81548518118199e-5, 3.672895233532267e-6, 4.961382620364194e-5]"
11,"[0.8736532957073214, 0.12553732532639625, 0.0006745480337760029, 0.00013483093177421002, 7.35718124226097e-13]"
12,"[0.26396665356392945, 0.7358908488750345, 0.0001423602766358909, 1.372844011789558e-7, 2.413297871821189e-26]"
13,"[0.022854369550114672, 0.9737129550108611, 0.003432669310649643, 6.12836910168665e-9, 1.296888197069194e-15]"
