Timestep,Probs
1,"[0.2178770949720669, 0.22346368715083784, 0.206703910614525, 0.16201117318435745, 0.18994413407821217]"
2,"[0.25581364233951914, 0.2616277507065973, 0.09593021730803891, 0.22383740962509083, 0.1627909800207542]"
3,"[0.15248975290523628, 0.23615920680370864, 0.0715914723811576, 0.15286813552917675, 0.38689143238072143]"
4,"[0.14873388964245288, 0.26107554280539996, 0.02373449148616431, 0.16455702620820392, 0.40189904985777963]"
5,"[0.20988382465883587, 0.4878400754037314, 0.005826278326310749, 0.0986396612479138, 0.19781016036320723]"
6,"[0.25225627769888426, 0.6508933941331196, 1.5487313286501997e-7, 0.02702689641769884, 0.06982327687716587]"
7,"[0.1946815361416415, 0.7639325348721628, 5.0223589645386754e-11, 0.008519726381848048, 0.032866202554124285]"
8,"[0.21733899063228268, 0.7622876926879737, 1.9281497197011658e-10, 2.164028866106817e-13, 0.020373316486710456]"
9,"[0.18286969363884256, 0.8105309121678055, 7.132635844354426e-18, 1.8185756352018185e-26, 0.006599394193352372]"
10,"[0.21542258572065273, 0.7833534258638352, 2.727983614507367e-26, 8.692942135372846e-37, 0.001223988415512364]"
11,"[0.2116929421761019, 0.7883070562909313, 2.325418006784679e-12, 1.5254974953357438e-9, 5.141052372975238e-12]"
12,"[0.42621088047367023, 0.5737891195263282, 3.370148154544532e-23, 1.7691929757109103e-17, 6.337573099783505e-22]"
13,"[0.7552840920211394, 0.24471590797548398, 4.1636836884148065e-14, 3.3309532185079512e-12, 4.857526506881623e-15]"
