Timestep,Probs
1,"[0.32191780821917837, 0.3424657534246579, 0.3356164383561647]"
2,"[0.33823529411764675, 0.3308823529411762, 0.3308823529411762]"
3,"[0.3223140495867766, 0.3223140495867766, 0.35537190082644593]"
4,"[0.3333333333333334, 0.31531531531531537, 0.3513513513513515]"
5,"[0.3300970873786407, 0.3009708737864077, 0.36893203883495135]"
6,"[0.3225806451612901, 0.3118279569892471, 0.3655913978494621]"
7,"[0.3253012048192768, 0.28915662650602386, 0.3855421686746984]"
8,"[0.31506849315068497, 0.30136986301369867, 0.3835616438356165]"
9,"[0.3181818181818183, 0.287878787878788, 0.393939393939394]"
10,"[0.3103448275862074, 0.2758620689655177, 0.4137931034482766]"
11,"[0.2962962962962963, 0.2962962962962963, 0.4074074074074072]"
12,"[0.3125, 0.27083333333333337, 0.4166666666666666]"
13,"[0.32558139534883745, 0.27906976744186063, 0.3953488372093027]"
14,"[0.34999999999999953, 0.2999999999999996, 0.34999999999999953]"
15,"[0.3684210526315791, 0.2894736842105264, 0.34210526315789486]"
16,"[0.3714285714285709, 0.31428571428571384, 0.31428571428571384]"
17,"[0.9513653380339059, 0.0009720488428336292, 0.04766261312326015]"
18,"[5.0135164850289615e-9, 0.0, 0.9999999949864834]"
19,"[0.0, 0.0, 1.0000000000000018]"
20,"[0.0, 0.0, 1.0000000000000102]"
