Timestep,Probs
1,"[0.33333333333333354, 0.33333333333333354, 0.33333333333333354]"
2,"[0.5329314614648223, 4.017435808684822e-6, 0.46706452109936913]"
3,"[0.5329341315589828, 2.161498656425881e-37, 0.4670658684410186]"
4,"[0.5511810800645126, 2.0251943626398884e-95, 0.4488189199354874]"
5,"[0.18750033537771055, 1.7070234061935735e-186, 0.8124996646222894]"
6,"[5.1340333226418e-9, 1.42087613543527e-132, 0.9999999948659696]"
7,"[2.878364453505287e-14, 9.103237764454257e-224, 0.9999999999999698]"
8,"[0.003533568892990806, 2.789751160727416e-63, 0.9964664311070118]"
9,"[0.010309277967783156, 5.389099608245846e-127, 0.9896907220322152]"
10,"[0.010309278350515464, 1.3470531092082753e-201, 0.9896907216494831]"
11,"[0.013888884407508408, 4.536201188365889e-276, 0.9861111155924926]"
12,"[0.11111111111110333, 9.439232709909518e-94, 0.8888888888889086]"
13,"[0.3023255813953443, 1.5742311799587286e-118, 0.697674418604658]"
14,"[0.30232558139534915, 1.6716976252680753e-210, 0.6976744186046522]"
15,"[0.30232558139534915, 4.1785559070521426e-285, 0.6976744186046522]"
16,"[0.31200000000000006, 0.0, 0.6880000000000008]"
17,"[0.3249999999999997, 0.0, 0.6749999999999989]"
18,"[0.339122255153402, 0.0, 0.6608777448465981]"
