Timestep,Probs
1,"[0.243333333333333, 0.1566666666666665, 0.19999999999999976, 0.22333333333333305, 0.17666666666666647]"
2,"[0.29357798110096717, 0.188073393381886, 0.02293578535970657, 0.27522935473132265, 0.22018348542611693]"
3,"[0.6200346584921304, 0.36785568998266954, 7.207172578235313e-5, 0.0008520479581290028, 0.011185531841289845]"
4,"[0.7499973569394819, 2.7702239054987995e-6, 8.359933447902066e-12, 9.470923151134185e-7, 0.24999892573593724]"
5,"[0.0028877648659025802, 2.281916132676869e-7, 0.0, 3.1302004563469487e-10, 0.997112006629462]"
6,"[0.0033557043165828725, 0.0033557043165828725, 0.0, 5.682914726046123e-8, 0.9932885345376916]"
7,"[4.170489615472751e-5, 4.170489615472751e-5, 0.0, 9.68828639810444e-13, 0.9999165902067196]"
8,"[3.5735798723826465e-11, 1.8991468609588797e-5, 0.0, 6.051888892924236e-16, 0.9999810084956593]"
9,"[2.05838399800249e-6, 0.0001667291038382013, 0.0, 2.8235720137208665e-9, 0.9998312096885951]"
10,"[3.9315901162520744e-5, 0.028661291947477522, 0.0, 0.028661291947477626, 0.9426381002038838]"
11,"[4.156448729879821e-5, 0.003366723471202647, 0.0, 4.1564487298798796e-5, 0.9965501475542049]"
12,"[0.0009380862890369729, 0.0009380862890369729, 0.0, 1.588657367672625e-8, 0.9981238115353537]"
13,"[1.2820807749346289e-7, 1.7586841905824875e-10, 0.0, 1.582815771524237e-9, 0.9999998700332323]"
14,"[8.047051961627653e-14, 1.362775315691716e-18, 0.0, 1.6824386613478014e-20, 0.999999999999917]"
15,"[1.044707014023516e-8, 1.4330686063423223e-11, 0.0, 1.433068606342302e-11, 0.9999999895242646]"
16,"[5.995872222899588e-17, 6.66208024766624e-18, 0.0, 7.402311386295699e-19, 0.9999999999999971]"
17,"[0.0, 0.0, 0.0, 7.769422449369546e-11, 0.9999999999223133]"
18,"[0.0, 0.0, 0.0, 9.591879567859019e-13, 0.9999999999990382]"
19,"[0.0, 0.0, 0.0, 1.1841826626997662e-14, 0.9999999999999916]"
20,"[0.0, 0.0, 0.0, 3.635595196090312e-16, 0.9999999999999997]"
21,"[0.0, 0.0, 0.0, 1.45356287781136e-19, 1.0000000000000042]"
