Timestep,Probs
1,"[0.17494089834515386, 0.21985815602836906, 0.21749408983451562, 0.19621749408983474, 0.19148936170212788]"
2,"[0.1374968419572731, 0.1724068772233531, 0.24412213148950654, 0.24269738562473306, 0.2032767637051338]"
3,"[0.2041077113753409, 0.10016430435068698, 0.1055435741646985, 0.4909199687155008, 0.09926444139377133]"
4,"[0.19128130127315784, 0.04627149754868857, 0.08903522915290965, 0.58974684693589, 0.08366512508935359]"
5,"[0.030123930507149902, 0.016342931497367274, 0.12349901631955582, 0.7019133008713324, 0.12812082080459497]"
6,"[0.004779935981456121, 0.016277244094235813, 0.025899881358342456, 0.8654878803064872, 0.08755505825947701]"
7,"[4.650740019571181e-8, 0.0007237234157090372, 0.004061303304062151, 0.9015673546791695, 0.09364757209366167]"
8,"[1.7185261967999075e-17, 3.920549313314599e-5, 0.00025483584049376115, 0.9300471092544629, 0.06965884941190907]"
9,"[7.30994399264263e-29, 2.4185082432150705e-5, 2.6649590095480328e-5, 0.9475425738139839, 0.05240659151349136]"
10,"[2.2039745847865324e-37, 0.0002479154775686425, 0.0001443600554271492, 0.6322014368007579, 0.3674062876662468]"
11,"[6.868220145851045e-13, 3.6055409315246746e-8, 0.0020199019356565272, 0.4054274601222369, 0.5925526018860082]"
12,"[1.0173799639183395e-12, 1.1285301182234789e-13, 0.0003727839135823938, 0.017521512110387348, 0.9821057039748935]"
13,"[4.637138766148703e-24, 4.636422408555702e-24, 2.5295367746136857e-5, 0.002883749938045188, 0.9970909546942133]"
