Timestep,Probs
1,"[0.22055137844611525, 0.17042606516290723, 0.24310776942355886, 0.18796992481203004, 0.17794486215538843]"
2,"[0.1884623961851231, 0.1368468532674347, 0.27195837797362077, 0.21730634670886556, 0.1854260258649562]"
3,"[0.23685465104619896, 0.1566568386795136, 0.1221348104159857, 0.3904873419381017, 0.09386635792020018]"
4,"[0.3033390708416126, 0.21230820700361713, 0.008838529245784783, 0.4154119111420951, 0.06010228176689048]"
5,"[0.045317622136722385, 0.025901869254064586, 0.019364653864262973, 0.7615319279615967, 0.14788392678335305]"
6,"[0.0031810245566429294, 0.005087127827272976, 0.00953170023753179, 0.8293576535020772, 0.15284249387647167]"
7,"[0.00018639841849865614, 0.0006365819468868604, 0.0012420682066721402, 0.8158120929546314, 0.18212285847331244]"
8,"[5.4938074097852184e-5, 0.00044652063145741766, 6.896888926927365e-5, 0.7879497057398457, 0.21147986666533147]"
9,"[5.4232211797719234e-5, 0.0004994859571455228, 2.900722755808786e-5, 0.7693039867573938, 0.23011328784610477]"
10,"[0.02185780517371923, 0.00054666684112322, 0.0010928905288280397, 0.15410022257034223, 0.8224024148859865]"
11,"[0.0045424510067320996, 0.00043301462138617327, 0.0008633705696504078, 1.1254385839678535e-5, 0.9941499094163966]"
12,"[0.00027098277309722585, 1.1968781123767896e-10, 6.021836726989761e-5, 3.1216058216857693e-12, 0.9996687987368199]"
13,"[0.00015320206783319394, 5.545034704558183e-9, 0.00030630375153462903, 1.285226489880745e-9, 0.9995404873503654]"
