Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.28734981575943536, 0.18722175898806118, 0.17045355973393406, 0.1681284943623396, 0.1868463711562298]"
3,"[0.1401927973558636, 0.43654636418465914, 0.09215764471575609, 0.14876929854920176, 0.18233389519451934]"
4,"[0.33148268429168176, 0.1867645288963041, 0.14456225582264076, 0.1506512205330516, 0.18653931045632194]"
5,"[0.6611447047837111, 0.05304664028943837, 0.17305619185331303, 0.0584886954281817, 0.05426376764535568]"
6,"[0.7727835376560614, 0.02776966530856271, 0.14982613237371128, 0.02637607768760749, 0.023244586974057187]"
7,"[0.7620994637108613, 0.028095347939998277, 0.15265704667117674, 0.019682631373851678, 0.03746551030411185]"
8,"[0.839504431735549, 0.00881807913671748, 0.13694016340321588, 0.003409572037070162, 0.011327753687447407]"
9,"[0.8727836635851789, 0.0007840754877604892, 0.1251465531885323, 0.0003326018403256676, 0.0009531058982026089]"
10,"[0.7561360150910321, 0.00025014945810637236, 0.24306566142639008, 0.00017750709863328454, 0.0003706669258382409]"
11,"[0.3273739822337656, 7.788098525687413e-5, 0.6723866159862267, 5.509192816345417e-5, 0.00010642886658729719]"
