Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.279528482881005, 0.1708298573617443, 0.18902417903498542, 0.16899070898579502, 0.19162677173647025]"
3,"[0.1320609108937143, 0.38553259815114926, 0.11403622005104981, 0.17244138611407983, 0.1959288847900069]"
4,"[0.3238232186631793, 0.1818459883121808, 0.1666505707429545, 0.14920969765613068, 0.1784705246255547]"
5,"[0.6188023919259592, 0.0516141679978019, 0.21276747443653135, 0.060602120099369376, 0.056213845540338106]"
6,"[0.7339670595473174, 0.02598597323794521, 0.18922386846004763, 0.028611370326213303, 0.022211728428476345]"
7,"[0.714346626988444, 0.02441157771798154, 0.2068059507563603, 0.0218938166868607, 0.03254202785035336]"
8,"[0.8080045590067009, 0.008735426575501653, 0.17132722783562257, 0.0032598865047558426, 0.008672900077419101]"
9,"[0.8343704797156759, 0.0009521075340067163, 0.16341707170067696, 0.0003412210859607048, 0.0009191199636794892]"
10,"[0.6930650035855052, 0.0003242251186760004, 0.30608582125815303, 0.0002020963576475119, 0.00032285368001811946]"
11,"[0.26091177280089983, 0.00010564944760803384, 0.7388265211641962, 5.3695007900519574e-5, 0.00010236157939531107]"
