Timestep,Probs
1,"[0.20481927710843356, 0.2329317269076303, 0.2289156626506022, 0.13654618473895574, 0.19678714859437735]"
2,"[0.1670647574041223, 0.2553699376899066, 0.22911675662741868, 0.12649182832703573, 0.2219567199515168]"
3,"[0.19984305613081244, 0.21301270519126922, 0.19161414741147245, 0.1758341908093406, 0.21969590045710433]"
4,"[0.17838541898485064, 0.2773434104349928, 0.1888034087627369, 0.10937461114292206, 0.24609315067449736]"
5,"[0.30991577005266085, 0.31190019972747457, 0.2570495610140915, 0.0378799390336905, 0.08325453017208131]"
6,"[0.1399322520719908, 0.6275527863150497, 0.1728402903685199, 0.01851952181371683, 0.041155149430723376]"
7,"[0.04802574024425915, 0.8638764367332297, 0.06179303285236886, 0.007754564980192064, 0.018550225189946968]"
8,"[0.10149598274190857, 0.7986101056552262, 0.07221800074191378, 0.006144724688808406, 0.021531186172141108]"
9,"[0.1192886879468183, 0.775836707242604, 0.08222675191161002, 0.004114102833343259, 0.018533750065627214]"
10,"[0.2631259511094695, 0.6316077208032609, 0.09418116517269055, 0.011078323052517467, 6.839862061881264e-6]"
11,"[0.40454746679831866, 0.35552138768167274, 0.2175798727066687, 0.022351270478528414, 2.334810347492125e-9]"
12,"[0.232869978873121, 0.27451900319953376, 0.46320088881225907, 0.02941012704035598, 2.0747312974281577e-9]"
13,"[0.08949494316671773, 0.12126124932514168, 0.7817831967288728, 0.007460610779266622, 1.626282150938146e-17]"
