Timestep,Probs
1,"[0.33121019108280253, 0.3184713375796178, 0.3503184713375796]"
2,"[0.3382325737030816, 0.3455777344938943, 0.3161896918030248]"
3,"[0.32758545750922496, 0.3534523354070343, 0.31896220708374157]"
4,"[0.37233783806397547, 0.31914826040529864, 0.3085139015307252]"
5,"[0.3648800553884844, 0.29729288616507715, 0.3378270584464385]"
6,"[0.3965461467215083, 0.2758750291139026, 0.32757882416458933]"
7,"[0.38298206319860184, 0.27659499140465127, 0.340422945396747]"
8,"[0.38234017628116934, 0.2941199655443744, 0.3235398581744564]"
9,"[0.3611141524432935, 0.2986113861251912, 0.34027446143151496]"
10,"[0.3478292583318683, 0.3130367061679944, 0.3391340355001376]"
11,"[0.39325343014766434, 0.25843509559446576, 0.3483114742578695]"
12,"[0.35210908879608593, 0.28168821185726217, 0.36620269934665206]"
13,"[0.32204767736950735, 0.2881338578067791, 0.3898184648237135]"
14,"[0.3399975898651355, 0.29999865728511477, 0.3600037528497501]"
15,"[0.3658498657248244, 0.26830026580844274, 0.36584986846673306]"
16,"[0.09262852004632437, 0.0754888156020638, 0.8318826643516121]"
17,"[0.12648159702969247, 0.011081348596727504, 0.8624370543735804]"
18,"[0.040001187920520855, 6.7971113791561e-20, 0.9599988120794783]"
19,"[0.003847884574802298, 5.723627271539185e-40, 0.9961521154251999]"
20,"[0.0005443686850308783, 8.647563706250632e-60, 0.9994556313149697]"
21,"[2.5478360473736438e-5, 1.0587654660075296e-78, 0.9999745216395273]"
22,"[3.313351587323978e-6, 6.84017691358458e-110, 0.9999966866484131]"
23,"[4.130406119017352e-7, 9.236277405539325e-143, 0.9999995869593891]"
24,"[1.3578142139368535e-50, 3.7612582103513826e-53, 0.999999999999999]"
25,"[1.4432591292250947e-122, 5.958366489192983e-159, 0.999999999999999]"
26,"[1.452703946097033e-187, 1.1209976117476229e-242, 0.9999999999999998]"
27,"[1.642973666486461e-259, 1.7679008363421298e-290, 0.9999999999999996]"
28,"[1.0457883841113343e-295, 2.64880744514143e-309, 0.999999999999999]"
29,"[3.978004585985e-311, 1.334471872e-314, 0.999999999999999]"
30,"[2.6795675483399127e-105, 0.00015289191174234595, 0.9998471080882569]"
31,"[5.795040496600994e-152, 4.852911760695196e-6, 0.9999951470882407]"
32,"[7.017091511281822e-171, 1.751696712887619e-21, 1.0000000000000016]"
33,"[9.147332635326755e-190, 1.3825531606028926e-78, 1.0]"
34,"[1.7896555614866682e-236, 1.8430227820014643e-170, 0.9999999999999993]"
35,"[3.1201472892251415e-105, 1.8891249691274487e-143, 1.0000000000000004]"
36,"[4.958562470167507e-263, 1.275445e-318, 0.9999999999999973]"
37,"[0.0, 0.0, 1.0000000000000007]"
38,"[0.0, 0.0, 0.9999999999999996]"
39,"[0.0, 0.0, 1.0000000000000002]"
40,"[0.0, 0.0, 0.9999999999999984]"
41,"[0.0, 0.0, 1.0]"
42,"[8.07077813601693e-247, 2.625618279928256e-92, 1.0000000000000036]"
43,"[0.0, 8.810247591629495e-154, 0.999999999999999]"
44,"[0.0, 4.9426198428235225e-257, 0.9999999999999989]"
45,"[0.0, 0.0, 1.0000000000000013]"
46,"[0.0, 0.0, 0.9999999999999988]"
47,"[0.0, 0.0, 0.9999999999999987]"
48,"[0.0, 0.0, 0.9999999999999997]"
49,"[2.7598810737251972e-45, 8.466112753213892e-23, 1.0000000000000022]"
50,"[3.065649240794406e-70, 1.281609680972724e-55, 0.9999999999999989]"
51,"[1.2563443696560608e-105, 5.022463410786373e-78, 0.9999999999999987]"
52,"[1.0902479590221657e-182, 6.116940436747734e-97, 0.9999999999999999]"
53,"[9.423582567928305e-259, 2.678755630077817e-112, 0.9999999999999986]"
54,"[0.0, 3.273703823039449e-117, 1.0000000000000002]"
55,"[1.0629929568443143e-120, 0.00020937853561328883, 0.9997906214643905]"
56,"[4.376455035672668e-241, 0.002212791103644849, 0.9977872088963561]"
