Timestep,Probs
1,"[0.1900311526479751, 0.22118380062305298, 0.17445482866043616, 0.19937694704049846, 0.2149532710280374]"
2,"[0.2979195800231048, 0.2154532028835586, 0.03714726564437886, 0.1582465880159957, 0.29123336343296125]"
3,"[0.3573518574861999, 0.18650271262631324, 0.02906893816634408, 0.13968746423455425, 0.2873890274865897]"
4,"[0.4548734841016487, 0.30460434533840036, 2.8315538626864303e-6, 0.06013905214806682, 0.18038028685801974]"
5,"[0.5178204301470894, 0.4030828025724396, 0.0, 0.027882617443556034, 0.051214149836914816]"
6,"[0.4635122459464501, 0.3734831170460714, 0.0, 0.04104421788612592, 0.12196041912135393]"
7,"[0.41814159398064893, 0.44193802021691825, 0.0, 0.06821371257092781, 0.07170667323150434]"
8,"[0.19528267537253163, 0.24154885436805984, 0.0, 0.30974155324807034, 0.2534269170113391]"
9,"[0.03447230337057224, 0.037209119862533786, 0.0, 0.5280686056834906, 0.40024997108340343]"
10,"[0.003500284322965822, 0.004181285675299785, 0.0, 0.5276614074004293, 0.46465702260130454]"
11,"[0.0005422241464938545, 0.0009160875051083448, 0.0, 0.530093353777969, 0.46844833457042845]"
12,"[1.0327706899389823e-9, 0.004931357906716954, 0.0, 0.9073858593265222, 0.08768278173399272]"
13,"[4.503207193985571e-19, 1.0287742759624873e-5, 0.0, 0.9901391047521811, 0.009850607505060598]"
