Timestep,Probs
1,"[0.3462897526501772, 0.3286219081272089, 0.3250883392226152]"
2,"[0.3433558907293785, 0.33540250647316183, 0.321241602797459]"
3,"[0.34446331816757364, 0.33972135274711274, 0.31581532908531257]"
4,"[0.35984071926920846, 0.3313728350748507, 0.3087864456559421]"
5,"[0.35464112659685504, 0.31712442547587516, 0.32823444792726986]"
6,"[0.3611888036304091, 0.30745144102035504, 0.3313597553492369]"
7,"[0.36790765735934516, 0.3160450357043037, 0.3160473069363512]"
8,"[0.3787154966612339, 0.31420296899887507, 0.30708153433989216]"
9,"[0.3917917204400294, 0.2885872891608229, 0.31962099039914726]"
10,"[0.3593809556127775, 0.27199546220285553, 0.3686235821843665]"
11,"[0.343700155697356, 0.290478504078901, 0.3658213402237423]"
12,"[0.3394280171476713, 0.3106984913948626, 0.34987349145746566]"
13,"[0.329841884097149, 0.30868078895725065, 0.36147732694560236]"
14,"[0.31323671302496664, 0.30829991655695693, 0.3784633704180765]"
15,"[0.3215204221737857, 0.3026995378975854, 0.3757800399286298]"
16,"[0.3333414006900407, 0.27890900668013746, 0.38774959262982284]"
17,"[0.1519142413509142, 0.5487643803372152, 0.2993213783118698]"
18,"[0.07103669592668842, 0.8617360231128414, 0.06722728096046975]"
19,"[0.10349130733456731, 0.8496792405888879, 0.046829452076545035]"
20,"[0.2154766970016374, 0.7027756110276004, 0.08174769197076183]"
