Timestep,Probs
1,"[0.16569767441860483, 0.22093023255813982, 0.1860465116279072, 0.22674418604651192, 0.20058139534883745]"
2,"[0.24098124535494678, 0.2763343850752113, 0.2842709448074692, 0.1623380283092726, 0.036075396453100525]"
3,"[0.06330090079151782, 0.6819638707662756, 0.09751067953674544, 0.13507489710735213, 0.022149651798108905]"
4,"[0.1954768873730272, 0.323142773570245, 0.3031892493920465, 0.17021223179439962, 0.007978857870281077]"
5,"[0.2957334941719385, 0.031042756911957067, 0.5005468602226071, 0.17203196245422805, 0.0006449262392696794]"
6,"[0.30790661221185456, 0.010010204885393599, 0.5394070504210093, 0.14267613224295167, 2.3879164269864084e-10]"
7,"[0.3295906716708398, 0.007974545411533248, 0.49552251877778114, 0.16602660683113388, 0.000885657308713029]"
8,"[0.4065785929466951, 0.0016262777559491372, 0.5692058792161945, 0.02240855267025247, 0.0001806974109088911]"
9,"[0.4312554715856953, 1.246844082583716e-6, 0.5661293069955302, 0.002186233273322784, 0.000427741301367227]"
10,"[0.07236856028627568, 4.668398687852549e-12, 0.9271291492153008, 0.0004018874858160201, 0.00010040300793690151]"
11,"[0.007983278971056853, 8.846435169868087e-20, 0.9919675196748198, 3.2809230837887925e-5, 1.6392123284509488e-5]"
