Timestep,Probs
1,"[0.20320855614973282, 0.23796791443850301, 0.19251336898395738, 0.19518716577540124, 0.1711229946524065]"
2,"[0.18414659682127893, 0.2788614789802597, 0.18333322300249824, 0.1849594771046944, 0.16869922409126936]"
3,"[0.37365682341643036, 0.5072163793256463, 0.044664879190395315, 0.033339931888249345, 0.041121986179278654]"
4,"[0.40891152922834817, 0.5672114506334964, 0.014400003680822723, 0.004563012183461404, 0.004914004273872758]"
5,"[0.4853136176025549, 0.4937316678182067, 0.009779627966208064, 0.005375381426063131, 0.0057997051869658435]"
6,"[0.5618011499527751, 0.4350074624928344, 0.0011967018177773284, 0.0007979914873513731, 0.0011966942492611114]"
7,"[0.5873090513390002, 0.41170460201113107, 0.00018493979987528058, 0.0001232942429474662, 0.0006781126070436531]"
8,"[0.5591831949337361, 0.440027474387475, 7.557422980208314e-5, 1.6794269387976517e-5, 0.0006969621795997904]"
9,"[0.5123261129415613, 0.4865023384948286, 0.00011460611298563126, 2.546802510791685e-5, 0.001031474425516498]"
10,"[0.5041949633224302, 0.49513406858585984, 0.0006709623888775097, 2.706089872397556e-12, 5.70012644726987e-9]"
11,"[0.523168905652571, 0.4768310090055767, 8.534185164667911e-8, 3.0967283153748136e-20, 2.0073024734230216e-16]"
12,"[0.10025239489776831, 0.8997476051021552, 7.58560740814679e-14, 2.7794239441323148e-30, 1.2087227121812059e-24]"
13,"[1.891097006773105e-12, 0.9999957394488636, 4.260547244380361e-6, 1.8813548451444206e-12, 1.2352806248128239e-13]"
