Timestep,Probs
1,"[0.20800000000000016, 0.20600000000000016, 0.18600000000000014, 0.22200000000000017, 0.17800000000000013]"
2,"[0.31599990601474753, 0.26399981389908966, 0.2639999475212458, 0.10400022335157133, 0.0520001092133468]"
3,"[0.02649804216435205, 0.7758317335108698, 0.07907129602814303, 0.10533086982837205, 0.013268058468261392]"
4,"[0.15384388153149914, 0.11536332252924, 0.3845429383318154, 0.346091570201236, 0.00015828740621247377]"
5,"[0.2872958274301743, 0.0002915096898193415, 0.7123148898980148, 9.777042221041922e-5, 2.5597842209825837e-9]"
6,"[0.3649999770672725, 8.604133996937052e-12, 0.635000016531391, 6.392727087803135e-9, 6.1197386595523646e-15]"
7,"[0.001584751649988441, 1.5369341312486155e-17, 0.998415248349288, 7.255640921358127e-13, 3.921213592946854e-21]"
8,"[0.013216097234368255, 1.8081800366574984e-6, 0.9867820841084193, 7.995689857699504e-9, 2.4814861704611974e-9]"
9,"[0.9308571307637759, 0.0, 0.06914284002644068, 2.6816911595551707e-8, 2.3928712370335334e-9]"
10,"[0.9808908821639757, 0.0, 0.019108758807295397, 3.5901781032773827e-7, 1.0928820053608986e-11]"
11,"[0.9809319051691776, 0.0, 0.019068094830814203, 8.346421459236137e-15, 1.4115370070163462e-19]"
