Timestep,Probs
1,"[0.21345707656612584, 0.22737819025522105, 0.20881670533642743, 0.1670533642691418, 0.18329466357308621]"
2,"[0.26306391645020943, 0.28804475843721977, 0.05251110612404887, 0.21310214246747744, 0.18327807652104522]"
3,"[0.2714453055137986, 0.394031697541288, 0.06252598867639882, 0.19024766264183673, 0.08174934562667753]"
4,"[0.28353500878952526, 0.4173857173457288, 0.032253258243217856, 0.19161363649365268, 0.07521237912787367]"
5,"[0.3665427444743414, 0.6031110412371754, 0.008978096070386198, 0.015768523296029832, 0.005599594922066735]"
6,"[0.5970431082155261, 0.3845500959720416, 0.014445957761131244, 0.0028035847336089197, 0.0011572533176920808]"
7,"[0.6495657488528298, 0.3369194247112233, 0.007401552955377856, 0.0005696281223806773, 0.005543645358185145]"
8,"[0.663411260972748, 0.32914046064513863, 0.007094441193015211, 1.7691866873364684e-5, 0.00033614532222519926]"
9,"[0.66469803226872, 0.33479749568650735, 0.0004917087340076051, 1.2262063189065165e-6, 1.1537104446316831e-5]"
10,"[0.6317150132656205, 0.36825472264066805, 3.018880986348914e-5, 7.528381512092079e-8, 3.4738087923157674e-14]"
11,"[0.6164245498166071, 0.3835712737930507, 3.758837624765155e-6, 4.175447615314717e-7, 7.953764152908526e-12]"
12,"[0.9698718939776694, 0.030128106020782024, 1.547686502389992e-13, 1.3907741202540162e-12, 3.230854810734691e-20]"
13,"[0.9979701380104797, 0.0020298619895195275, 4.636715507243005e-22, 5.15103258915547e-23, 1.1966143978330818e-30]"
