Timestep,Probs
1,"[0.20081967213114765, 0.18852459016393452, 0.19672131147540994, 0.20901639344262307, 0.20491803278688536]"
2,"[0.08593788350809896, 0.21093677548301376, 0.11718917128497086, 0.21875026820413923, 0.36718590151977715]"
3,"[0.029863002922905498, 0.1344281607082335, 0.14634465909870414, 0.20582856126147, 0.4835356160086882]"
4,"[0.03778793833618531, 0.06104685733817614, 0.09592352871970435, 0.18023181734623178, 0.6250098582597013]"
5,"[0.08320650148181334, 0.06676378420518526, 0.11670588269485693, 0.18348937638845272, 0.5498344552296913]"
6,"[0.04737576837828126, 0.07894552961509238, 0.19473384929768947, 0.26840391658386503, 0.4105409361250728]"
7,"[0.08836787958870033, 0.08004603933441737, 0.27124002769145117, 0.29706281156047576, 0.2632832418249565]"
8,"[0.051280955446596346, 0.04512696890070691, 0.3264297193324747, 0.19456067234213872, 0.3826016839780827]"
9,"[0.05008702536194594, 0.04355209823203143, 0.32680543405088136, 0.13409107887520733, 0.44546436347993457]"
10,"[0.03360808236787428, 0.022828189553325995, 0.31261981131661165, 0.08560588197761383, 0.5453380347845737]"
11,"[0.009443544013193554, 0.00783367695773982, 0.16789166211426437, 0.034575081366889984, 0.7802560355479136]"
12,"[0.007047190152106126, 0.0014094857543690946, 0.15362952594149892, 0.017618170063630766, 0.8202956280883937]"
13,"[1.873065580265284e-7, 1.2170991974407998e-10, 0.04603116502383987, 0.005239116572040753, 0.9487295309758492]"
14,"[6.760139875457147e-14, 8.724772944265191e-23, 0.0149167312556664, 0.001790282816588049, 0.9832929859276768]"
15,"[1.2233442218623314e-12, 1.3553877251744455e-12, 2.5931308856670888e-6, 1.2337393654819625e-11, 0.9999974068541981]"
