Timestep,Probs
1,"[0.20087336244541495, 0.2052401746724892, 0.17030567685589523, 0.22270742358078618, 0.20087336244541495]"
2,"[0.08602256719627592, 0.33333216753636363, 0.07885340891619959, 0.16487473981925985, 0.33691711653190165]"
3,"[0.02986836739545, 0.2359356912886584, 0.050521076147088055, 0.10149802892705176, 0.5821768362417522]"
4,"[0.014169778748809026, 0.09312825345265167, 0.0587034980606781, 0.04251286518909034, 0.7914856045487707]"
5,"[0.015360380646034311, 0.13066820445383648, 0.08854892574863887, 0.08060390741703831, 0.684818581734451]"
6,"[0.014390289649955729, 0.11510182642170262, 0.07914522398709789, 0.05755241269201651, 0.7338102472492262]"
7,"[0.013089088299653997, 0.10161362881628785, 0.05890370211581007, 0.052219673258630486, 0.7741739075096171]"
8,"[0.014777716600642797, 0.060759706979512634, 0.062083665239524535, 0.047329153256564574, 0.8150497579237557]"
9,"[0.004923805592366663, 0.14873025584298113, 0.057755436302765834, 0.03808523393079766, 0.7505052683310871]"
10,"[0.0026024256283967676, 0.0865304095516694, 0.05271718421713692, 0.06571083097055956, 0.7924391496322396]"
11,"[0.001395650433567941, 0.04191803533662536, 0.029405356753965186, 0.05310392110360752, 0.874177036372235]"
12,"[4.1918379065271906e-8, 0.01732681462460498, 0.030321782452942602, 0.046410846089842576, 0.9059405149142337]"
13,"[1.6651834401748527e-13, 0.02351644460379618, 0.005316715515707906, 0.017041973799660833, 0.9541248660806667]"
14,"[1.1281101338796226e-25, 0.01912188718980333, 7.385535430298241e-8, 0.00506339171905722, 0.975814647235787]"
15,"[1.3718670401212511e-14, 0.006780607336682092, 5.368653502583941e-6, 0.0009686394306376795, 0.9922453845791648]"
