Timestep,Probs
1,"[0.21140142517814742, 0.16389548693586697, 0.21140142517814742, 0.21852731591448948, 0.19477434679334926]"
2,"[0.032125413470492706, 0.28747927573329934, 0.08813847966730476, 0.26153192550084875, 0.33072490562805407]"
3,"[0.006631618474580576, 0.039376870834020986, 0.1900758724393479, 0.178762965207998, 0.5851526730440528]"
4,"[0.0014272003187300053, 0.0007194572249064861, 0.02092488514441599, 0.025442143052355034, 0.9514863142595877]"
5,"[0.005017690114965986, 0.0006406870696635051, 0.062165981009350814, 0.22137435773488806, 0.7108012840711285]"
6,"[0.004039664193723754, 1.6266296937488064e-12, 0.2229416833229187, 0.3591267306525646, 0.4138919218291676]"
7,"[0.00028511128627718523, 2.1837357605451465e-15, 0.43453637136508705, 0.5383540655879803, 0.026824451760654528]"
8,"[4.67025456413259e-5, 3.5436453469816403e-28, 0.8061890759836213, 0.11911121806146327, 0.07465300340927415]"
9,"[0.0031360460999076017, 1.122733926102471e-13, 0.8537826463660699, 0.13680917534197023, 0.00627213219194111]"
10,"[0.0002969578952841875, 1.909818145771337e-24, 0.8121973373085212, 0.17622130477377854, 0.011284400022416131]"
11,"[5.701435688604569e-5, 5.468781215082751e-32, 0.9186221778693209, 0.04015644210207032, 0.041164365671724934]"
12,"[0.0031799100574535295, 6.648627128723005e-10, 0.9230126945700436, 0.003849388361876221, 0.06995800634576127]"
13,"[3.968468238904895e-6, 1.7347169177376771e-19, 0.6079855368795246, 0.0012989227711605006, 0.39071157188107847]"
14,"[2.151624706548609e-9, 1.4769608553058496e-12, 0.09445783328547386, 0.0005412788280431878, 0.9050008857333851]"
15,"[2.5150855714089316e-15, 7.136089155027824e-25, 0.014748023425336623, 3.4986407372545196e-5, 0.9852169901672885]"
