Timestep,Probs
1,"[0.17768595041322297, 0.22727272727272693, 0.1859504132231403, 0.19421487603305762, 0.21487603305785094]"
2,"[0.06081200603303359, 0.3614856402218777, 0.08108188278434802, 0.12162257649025068, 0.3749978944704905]"
3,"[0.043950423508104616, 0.3310359708580436, 0.05280141873764367, 0.14069304562505133, 0.4315191412711557]"
4,"[0.022027306812290554, 0.23348730658264524, 0.008815564656232875, 0.09252375270384713, 0.6431460692449844]"
5,"[0.03951164428283775, 0.3303855779467505, 0.005651172106106994, 0.10173389723640483, 0.5227177084279001]"
6,"[0.06578424655967544, 0.21382937251008222, 0.00657842205590312, 0.0822328464746806, 0.6315751123996586]"
7,"[0.08319612002478842, 0.09118228278327022, 0.0037734628172015495, 0.03424246779685794, 0.787605666577882]"
8,"[0.03757906643693251, 0.045689547698478675, 0.006386364755935782, 0.03199045404383332, 0.8783545670648198]"
9,"[0.008190448105439747, 0.02449488059145725, 0.008161235691962828, 0.02041830566347591, 0.9387351299476611]"
10,"[1.535374948062188e-7, 0.014814983748013613, 0.009261738706433102, 0.00925932487952969, 0.9666637991285322]"
11,"[8.441423565001905e-11, 0.00812563974586975, 0.0010181827692739523, 3.440257175868658e-7, 0.9908558333747253]"
12,"[6.71062536925479e-8, 0.00197829705721247, 8.283333918728153e-10, 8.273232121160609e-10, 0.9980216341808805]"
13,"[3.5131437490354695e-15, 0.0005594820837333435, 3.903498756273323e-16, 2.561080714785012e-12, 0.9994405179137006]"
14,"[8.918713805366649e-11, 1.3608207354074856e-13, 1.1012412437089208e-12, 8.025738123909557e-10, 0.9999999991069989]"
15,"[5.029776183342179e-21, 8.52834169172461e-25, 6.209705366683502e-23, 1.9486053430570085e-12, 0.9999999999980521]"
