Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.340133725806391, 0.3265329408602753, 0.33333333333333315]"
3,"[0.3401360536405996, 0.32653061302606645, 0.33333333333333304]"
4,"[0.34013605442150635, 0.3265306122451598, 0.3333333333333331]"
5,"[0.3401360544217688, 0.3265306122448982, 0.33333333333333354]"
6,"[0.34013605442176903, 0.32653061224489827, 0.33333333333333365]"
7,"[0.34013605442176903, 0.32653061224489827, 0.33333333333333365]"
8,"[0.3424649665465914, 0.3287663678847278, 0.3287686655686806]"
9,"[0.3424657531606892, 0.32876712303426164, 0.3287671238050505]"
10,"[0.34246575342456914, 0.32876712328758634, 0.3287671232878449]"
11,"[0.3424657534246579, 0.32876712328767155, 0.32876712328767166]"
12,"[0.3424657534246579, 0.32876712328767155, 0.32876712328767155]"
13,"[0.3424657534246579, 0.32876712328767155, 0.32876712328767155]"
14,"[0.3424657534246579, 0.32876712328767155, 0.32876712328767155]"
15,"[0.3424657534246579, 0.32876712328767155, 0.32876712328767155]"
16,"[0.7656254159847786, 0.1406245906031315, 0.09374999341208912]"
17,"[0.8305084748987515, 0.10169491506056444, 0.06779661004068364]"
18,"[0.8750000000000839, 0.07142857142852377, 0.053571428571392715]"
19,"[0.9607843137254874, 0.019607843137255606, 0.01960784313725536]"
20,"[0.9607843137254909, 0.019607843137254895, 0.019607843137254895]"
21,"[0.9800000000000005, 2.5328331098188343e-16, 0.019999999999999993]"
22,"[1.0000000000000007, 4.6646809728952306e-51, 2.584523581447781e-16]"
23,"[1.0000000000000007, 1.7401698113231486e-101, 6.647935780015418e-72]"
24,"[1.0000000000000007, 6.104653344634706e-118, 1.1598943748958616e-117]"
25,"[1.0000000000000007, 2.1415606807834913e-134, 4.06896530553868e-134]"
26,"[1.0000000000000007, 9.514298673933926e-166, 1.4180847969327258e-162]"
27,"[1.0000000000000007, 2.1134520510905618e-196, 2.6765100631052963e-210]"
28,"[1.0000000000000007, 9.389409011905906e-227, 5.051676841663263e-258]"
29,"[1.0000000000000007, 8.34284566709719e-257, 5.944961996298876e-278]"
30,"[1.0000000000000007, 2.7196970473716524e-279, 5.368441202009423e-303]"
