Timestep,Probs
1,"[0.35915492957746453, 0.3309859154929575, 0.3098591549295773]"
2,"[0.3839180356823998, 0.36605650738776396, 0.25002545692983663]"
3,"[0.4153734907691289, 0.3692220303905335, 0.21540447884033762]"
4,"[0.5871422720340771, 0.1559622008305847, 0.25689552713533825]"
5,"[0.6924955917524585, 0.024537276949885597, 0.2829671312976572]"
6,"[0.6877806351107071, 0.03115871284749655, 0.2810606520417968]"
7,"[0.6834354607733616, 0.035155804435278895, 0.28140873479135986]"
8,"[0.6942243956172404, 0.04129229074337745, 0.26448331363938193]"
9,"[0.7026955180213635, 0.027003548501602664, 0.270300933477034]"
10,"[0.7044454409738152, 0.014063238503521322, 0.2814913205226637]"
