Timestep,Probs
1,"[0.20200000000000015, 0.19200000000000014, 0.20000000000000015, 0.22200000000000017, 0.18400000000000014]"
2,"[0.22097371108754646, 0.26217210826288806, 0.05992524251260911, 0.2996255146894408, 0.15730342344751688]"
3,"[0.2299664831262765, 0.3218051272260095, 0.0345424526052604, 0.28730814363524043, 0.1263777934072113]"
4,"[0.23370713679882246, 0.3505355061590852, 0.016307014022158357, 0.2853227975049486, 0.11412754551498405]"
5,"[0.39685764720692623, 0.5820353731839788, 5.443002149825413e-5, 0.007482417384589972, 0.013570132203005621]"
6,"[0.46666660609650273, 0.5222221147473954, 2.1287939945520105e-12, 8.701709475352109e-8, 0.011111192136878213]"
7,"[0.5183827416939502, 0.48156653208387823, 1.546834915932974e-8, 3.12681762115882e-8, 5.06794856481489e-5]"
8,"[0.4830508246966577, 0.5169490955715557, 1.073472243446279e-18, 1.5251549876503504e-17, 7.973178658496527e-8]"
9,"[0.482147944716277, 0.5178520552706858, 7.226862749153699e-13, 1.1602603852957964e-11, 7.112708173528991e-13]"
10,"[0.4554441893390429, 0.5445558106609546, 1.832356689727189e-20, 1.352277523955191e-18, 2.2621649007329544e-22]"
11,"[0.47424249735862867, 0.5257575026413686, 3.775319635848104e-27, 4.660178174849861e-28, 6.401331571567005e-32]"
12,"[0.9615367787433046, 0.03846322125669225, 2.4389243480623348e-37, 3.7631984071272073e-41, 6.295278200437176e-45]"
13,"[0.9776511336609447, 0.022348866339057288, 6.40078050632613e-46, 1.8357262712920304e-54, 5.0362851059776195e-58]"
