Timestep,Probs
1,"[0.22800000000000017, 0.19000000000000014, 0.20200000000000015, 0.19400000000000014, 0.18600000000000014]"
2,"[0.27376418131386626, 0.23574140586811748, 0.04562747325703627, 0.2699619080179204, 0.17490503154306059]"
3,"[0.3225769499448313, 0.3117731095304201, 0.05373445986347749, 0.19363617470412126, 0.11827930595714999]"
4,"[0.32098300345107306, 0.335804420866417, 0.04938148034798715, 0.16790794827058506, 0.1259231470639387]"
5,"[0.06030907561311013, 0.030878535074301966, 0.110862767992874, 0.4802162074612972, 0.317733413858417]"
6,"[0.010101167257880121, 6.185173661710212e-8, 0.12121205215812733, 0.484848525046628, 0.38383819368562766]"
7,"[1.7145662135899457e-5, 4.70396499849976e-9, 0.012520143448257677, 0.5749664415410393, 0.4124962646446021]"
8,"[5.176470929832879e-15, 1.4221046628944524e-18, 0.01315789707475621, 0.5552631787146028, 0.4315789242106343]"
9,"[1.359852764386952e-22, 3.7307977876871865e-26, 5.896413292148619e-6, 0.5981588979496876, 0.40183520563702]"
10,"[2.0167447634762187e-29, 1.862963348367907e-35, 1.205367748003874e-10, 0.9948185125043686, 0.00518148737509781]"
11,"[2.4000095853806024e-36, 7.453948963074596e-47, 2.5559492335571847e-16, 0.99999197917575, 8.020824252284413e-6]"
