Timestep,Probs
1,"[0.2116402116402116, 0.23809523809523805, 0.19841269841269837, 0.1772486772486772, 0.17460317460317457]"
2,"[0.12339617352182035, 0.18558769050054977, 0.08193536508506484, 0.36228936292818176, 0.24679140796438281]"
3,"[0.1817139295266128, 0.1829901408323628, 0.11857219493048454, 0.24274138617572133, 0.2739823485348189]"
4,"[0.24517535750842934, 0.28134008634832375, 0.12850640986588294, 0.08421600168344358, 0.2607621445939211]"
5,"[0.4093640471789693, 0.38979367302424767, 0.05490520126918937, 0.040285210284758004, 0.10565186824283483]"
6,"[0.21798237347854824, 0.6415114776161445, 0.07076308976471443, 0.018601086848149543, 0.05114197229244178]"
7,"[0.047012509550819585, 0.8969113911559083, 0.028271818845597194, 0.003088695997885503, 0.024715584449787838]"
8,"[0.004105014192811088, 0.9399827001260902, 0.020499813121696707, 0.010068011706900708, 0.025344460852496028]"
9,"[0.0007636456227783714, 0.9443686854795224, 0.009599159750079685, 0.012349043334985389, 0.0329194658126353]"
10,"[0.00017733278984787408, 0.9565406737409696, 0.011389917276932832, 0.002050186617029688, 0.02984188957522182]"
11,"[0.03697941578857667, 0.9276966829222121, 0.007823052950387597, 0.0038877451515248926, 0.023613103187299155]"
12,"[0.021014533481438467, 0.9036842312997896, 0.047282236827553836, 0.015760645934119726, 0.012258352457097776]"
13,"[1.6233590614054203e-5, 0.9367381020728437, 0.03165098421414602, 0.014329988911386305, 0.01726469121100531]"
14,"[7.109760564860908e-7, 0.9436602336164389, 0.024813257096397073, 0.0020678467238116963, 0.02945795158729734]"
15,"[2.254715083325008e-10, 0.9455701164888161, 0.0497150944829095, 0.0002543727960817241, 0.004460416006724533]"
16,"[4.693543386965209e-5, 0.8495762718078737, 0.1364109889490107, 3.9433454591823515e-7, 0.01396540947470055]"
17,"[0.0008721789094386408, 0.8468467586255559, 0.1501415225024109, 7.169843370971855e-7, 0.0021388229782581735]"
18,"[0.0001698526055264048, 0.6453588927152345, 0.353985459219842, 4.2817557194153414e-13, 0.0004857954589694763]"
19,"[0.0014000426732654436, 0.6158296823934989, 0.3827696291121736, 1.003408963523321e-9, 6.448176563671962e-7]"
