Timestep,Probs
1,"[0.17073170731707327, 0.1951219512195123, 0.1853658536585367, 0.26585365853658555, 0.1829268292682928]"
2,"[0.02069820754745771, 0.38443835587901276, 0.059026607260456256, 0.1046379786312322, 0.4311988506818411]"
3,"[0.013151665706672732, 0.22707816318080679, 0.04455937450108174, 0.06024490514538593, 0.6549658914660537]"
4,"[0.00566648426724322, 0.0462315046012302, 0.008283093030664102, 0.02354156220549455, 0.9162773558953687]"
5,"[0.0037033968639401966, 0.305244120217224, 0.013185941229511854, 0.021800733319376295, 0.656065808369949]"
6,"[0.0029531239477988847, 0.2643231077873521, 0.0042171490460664466, 0.013910422346245574, 0.7145961968725363]"
7,"[0.0012138373229503615, 0.07068875144887225, 3.906025640196993e-7, 0.0033353340459301413, 0.9247616865796866]"
8,"[0.005977026498469836, 1.6508233424595544e-12, 0.0005977026483860147, 0.0005977038355446825, 0.992827567015954]"
9,"[0.00738709797887959, 3.4084791470985255e-17, 0.0007387097978879588, 0.0007387098751108927, 0.9911354823481228]"
10,"[0.00844719077637703, 1.0060580401336813e-25, 0.00044458898823037085, 0.00044458907653525823, 0.9906636311588565]"
11,"[0.0011381198637571842, 3.498776104321728e-34, 0.0005706362751801948, 0.0005690645030730935, 0.9977221793579854]"
12,"[0.0049376253741869715, 4.1816640057430615e-8, 0.0024688550154122672, 0.0025987502502258816, 0.9899947275435271]"
13,"[0.00016738174024573437, 1.559183052391488e-17, 0.00016689841912253094, 0.00017568254643293436, 0.9994900372942026]"
14,"[1.0202549161603322e-5, 1.407524726493563e-29, 1.0202549044235704e-5, 1.0739525309721793e-5, 0.9999688553764857]"
15,"[6.194993940887014e-7, 2.619228944650997e-40, 6.194993940884466e-7, 1.1803093718948275e-5, 0.999986957907493]"
